review_id,sentiment_score,stars
WxXocCOg04WaEQvnSOnKCg,0.8,5
olgwwvfzua2LG01d8NOSGg,0.8,5
sxqeYB_Z3VmXww0WSLfvjQ,-0.5,2
5ls8cLyy90dNHrgaVf8puA,0.8,4
E7rmE7-I7IFDPoJNCxyh8g,-0.8,2
nP8nBukTaBIsms-Tt9kGBg,0.8,4
qFrLrXi66sQHXJbKkMvcdw,0.9,5
LW53Hxdf87gQl00TNN3eiA,0.8,5
49dYpmIvtOuV8fxflT8NuQ,0.7,5
WvWVpanW4kTSBJ64FtUvXA,-0.8,1
VZNb74wxNSlvPPamC8E8rw,-0.7,1
kgesCLG_LG7Tq2opO-UUgw,-0.8,1
ADf52ScWmWWaGRBfmTzjgw,-0.6,1
qvTqQXRx8t7jVVGOnv1dxg,0.99,5
i2H_tL3eUFyBXKImNCpXew,-0.99,1
3xWwKwgq0NigtDVB_ypudQ,0.9,5
iy3aOzT2Spb5clxzq9WgAQ,-0.5,1
L9zNe1ra-cfoSdrtBZ4KSg,-0.8,1
TexzZTyqD76neIzLiRgiIg,-0.6,1
EYsjiX2kHcR7GcrHrzdNGA,-0.8,1
r5KMsAzitpWmtZV23v18Cw,-0.6,2
hhCRPSxLSv3_5xozREMBcQ,-0.8,1
KI1hBuoKZ2gZ-mkb7-BcTg,-0.6,1
OZIQUOi1yVpuXeT3hhz4DQ,0.8,5
obr8uMhr1X30d9AptaOZRQ,-0.8,1
UFtklImqUwIsLDRti-IC3A,1.0,5
6PT37bTxkLXg5vwrWs7S5g,-1.0,1
KfUGHyxSpQqm7vYReYVlHg,-0.8,1
cf4AfxPZ2Q6g0VIOfRW7Hw,-0.9,1
TD62nIuGP3TEPQiYMp0U4w,0.5,5
d-ihxVPhdtxeYI07y8JUOg,-0.8,1
Cj88IfjgdOXWYwMRH6El6w,-0.8,1
ee4egzcPYcboZiwUCMwYMA,-0.9,1
MZwPwGvWF-NecBzYavUgww,0.8,4
amkvMlfxK5lPzV7gMj5Lfw,0.7,5
Mih_AQSQGkcWpizvnKD0-w,0.9,5
uix_BSwHBOl0LCny3AJXVw,0.8,5
kKmFyPmJINMk-GdWXyCkqQ,0.9,5
8TduvPfsiNLFA6yIDsGx9g,-0.8,1
A6C0LRF3xHxPB7nwpOCDlA,0.8,3
owMGf7g6pU7KJWtK58Pwwg,0.7,4
UqoaSZa2TzZYXUXpi5AkUQ,0.8,5
Pk0FChRLsMCG5ZK-fWztLA,0.9,5
BmTDeoyra_LEmJdHGzaC8Q,0.8,4
ZLbXGm_8CHOb23IbhMo74w,0.8,4
7KCdDnlyKDSnZWxdNd7DUA,0.99,5
ztF8OVIILrLWd5GuNxyRzQ,0.98,5
ZZqCXgErvcDGin3bdvzmgw,-0.5,1
c3UrOXXrrUumB7UlyU7F2g,0.8,5
6iD5JkBdCfxHwk9vhEAkfA,0.9,5
nF3DiIKgaouvynPXawYrTA,0.7,4
fk81K2RJKqqMiohQ9bNN8Q,0.5,4
jgzaZnVPExjw7SbVSvRdYA,0.8,5
hiehnF9hUNAyhVcXlnVNvA,0.8,5
wD2z3fRX4ySlt2rF6JBJFA,-0.5,3
fepsr0YYxTE2crvuN9PMWw,0.9,5
pyy3P7PJp3uqowW60bfknA,-0.8,1
1W5X63kNCTLgavIFt_esNw,-0.8,1
KK0Ge0dQORYXoL_nhyiH6w,0.8,4
mGpfEVjNN3FMF6qxLTI0CQ,0.9,5
AEGgG-KSua6hyBNeHB_6uA,0.8,5
YChLoip_91yQd3f9IBC0Yg,0.9,5
F3o1VfRTV5Mf-gZpgRVm3w,0.8,5
mkDPMNo1t3YkEBWE14WFig,1.0,5
4QRe_tzAmEg9ZpUKY0YXFQ,0.9,5
xBPXq9ivukyYe7ek-I9uQg,0.99,5
jM9PDvfgI0rS52ccqMuDUw,0.98,5
7jroH6tvm6ht61Bqslq3vg,-0.5,1
fWWbogYpjKkBTdi1QjRR2g,0.5,5
B1IcFt849aAae1Dx0QY24Q,0.8,5
NUBtkB04m67ER9sAX9TqnQ,0.7,3
XL2434h6jzFPFZB7dfN1yQ,0.8,5
J5gQxJzkviXhEgl25nTGFQ,0.9,4
_30PiUWj61a_JYNp503d9g,0.9,5
XGpzUaNkOZzWo8oy1xxfBQ,-0.8,3
Xf4U3aN9wWQDSnWImTb11Q,0.9,5
9OcTQTvm89DWuBVbkQDvvQ,0.7,4
QHkYOUtKGsXi9k58knYi9g,0.8,5
BheQHOBHKVuz1gOZbv7_Vw,0.3,3
B9yB8NO4l6UH5lMv6sM72A,0.8,5
qHTuIW39K3S8QslUknpsOw,0.9,5
VyOVFUmswKoSQgBVNcfkFw,0.8,4
EGOAK9OO7ZKSJJx9MWop8g,0.9,5
JQ0F4FyjKm4DC6T1H6Y8MQ,0.8,5
P1JB9L0A_pZBncPc2_iv9A,0.3,4
Bv6aIid1TnpY7-GUgCY63A,0.8,4
H39lDF4FjLTdbDHlpB9Txw,0.9,4
5Ric_eKTe7ZdLD6epzFZaw,0.8,4
_DV5ERmBAwWoS-ZpA1yHRw,0.7,5
sI3D4VHYhsQEoLE2y5F37Q,0.99,5
Qo3ElRfVxsBbg_ws7j1YPg,0.98,5
Uz9R6Dz8FUyudriDQPs3Rg,0.9,5
0MkT1UTgYFqnZuTCgUFOkA,0.9,5
ge-CvTm_FO7BMJXjnU-rmA,0.9,5
MvJDh_FJ9cfYX7tWsebzww,0.8,5
Npsukwbrfwc-0YIIi6-vRQ,0.2,3
1f33JFNEVSAtbfVEYTnzrg,0.5,4
NXnKz2r_AFxMnyIaZQ-c3A,0.8,5
usJ3a9h2ShqnDDa1aYOQUw,-0.8,1
4bYZ4F99CvCbSgUBIEOAzQ,0.8,5
w1Uj2K0O3w0anu4C3GnBYg,0.7,5
VLVXTiqszngMrAArN_a_SA,0.9,5
LFDedkU9V6wPDO9eCvZaAw,0.8,4
XuR922G15JiSVW50vlBYwg,0.8,4
YF-eZegVkvf-VQUx3pwO5Q,-0.8,3
AmMk5PICqcjDHS5bWTzfBQ,0.9,5
7s7BwCxn1xjn_m-86t0FwQ,0.8,5
VxO8apU48knoOsyiIVQr7A,1.0,5
y1kXFSU_XSyQIaJWAa1a3A,0.0,5
_6Io5h7XCATKyjewzrfi0A,-0.5,2
c_3LAaohns2FNJ_jF5Pmuw,0.8,5
FiUPB0_7NLOOffan-U3J9A,-0.5,3
Uz6PUhPZ0-Mo2Vyx76FI0Q,0.8,5
KhTO8I6ny_9y6e8IZ31pZA,-0.8,1
GA_EgH5YOL30DX6dz5WuYQ,0.8,5
1B7QcYn2DjM8MkOD35jfAA,0.8,1
_OegFxUocfC1rsVJoPv0YQ,0.7,5
c4rJko2A4U_5WeDtAxjWng,0.9,5
pZ4jdD8MHQf4eocpnc2elw,0.9,5
KsBSytMG6Yb4o0QHzzVDfw,0.8,4
heoA2d9EevDvN3f7vNcQOw,0.8,3
BtlPWAtf4Ftdnjh87vJ_hg,-0.5,3
2I3Mj22QO6c83vX-1XyCKg,0.8,5
xmIsWVpj9G91yl59mMyPEw,-0.8,1
N7NouDQ9C_vq-xpYPyIANA,0.0,3
L4o68Kxducc9gqikDhXjNg,-0.5,2
XD_1w3KtpbYS9MLZsR87Fw,-0.8,1
Xjo_39tadz7TxtFSx5Biug,0.8,5
Jrmdtj9UZ4NqLGXAU6mCZQ,0.7,4
fyVqtKJExWSgL5opaf9_DQ,0.8,5
nqM5X4stqfUl8e88BkjNcw,0.9,4
SnGWwCHMGRvT00OzIocbQg,0.99,5
Gwb2BhC0YoP6ve1UNiYgKg,-0.99,1
51_XK7Mm1m8GsdsL4zpmEg,-0.9,1
4zuqb1xMmn3RUIlmlRwwXQ,0.8,5
y0NE6fYTkXNQAjmf3evthA,0.8,5
PN6gPR2EwD1lYGIBymn50A,0.7,5
QK0HtnejDX8DHHBYCf_R6g,-0.5,2
YHUWwC5qIw3tKQRLsXqWmA,0.8,5
ePjQzoaopDxnjhYcmrVlIg,-0.8,1
4zFRZlCbyc-FNmyfOuFS3g,-0.6,1
skErzoBqe6d1mSzfa2h92Q,-0.5,1
LlniC_-J21vw5QR8DD54nQ,-0.8,3
SOGPPi67rw7Y0jiXSyGiyg,0.8,5
TwuWxupINCSe4xuSxFThRw,-0.8,1
AFHRKYkNkSLt2phNUZDAYw,-0.8,2
9wrLSEdntmhbMNtAXQnKTw,-0.6,1
KdmCi5u0JGlH00JK5t4spA,-0.5,1
RpF01F5zXiadySliowAtow,0.8,5
GaZq2nj4dJomKl2_ffT88A,0.9,5
6-CGuvn9NvT-SBJxtmeX3Q,0.8,5
pR75s-63sKXLo-mIJnkdeA,0.8,4
FwMNLWukt75aa0sMyMdM7Q,0.3,3
xrW2rBSJ3T9mzM4AIAT1Dg,0.8,4
vYxEeAX5PiC4HXx_ywF75g,-0.6,3
l1pX9LlHo8IcfROtQ7xjKQ,0.8,5
cZUnXShbBQmAiyCF9Z8Sng,0.9,5
2p6yIvN4cwXxI71KVjK5rw,0.99,5
OJkVVVsIgoGl9pR8lLUXdQ,0.98,5
E15BsSJ-AjVrJIxxN8wJvw,0.9,5
SOtsx5Byyc3YG2QDuZp9dg,0.8,5
_kX5B6yD05cCLtyzPU-LQw,0.8,5
glTxEM5idRxJYFUT0f5IJg,0.9,5
6XErqZMooNMVTYkl-aw8_A,-0.8,1
UfsNuw95vvsM0xidIce4UA,0.8,5
QD1C324oQDW6gx9lzeUvcQ,0.8,5
yGZdy6XIrO_oWJHmQPbXNA,0.9,5
rdUFBkwiGEDqshoQ2TbHFA,-0.8,1
kzdMsS1rKstZqrf9tP-9VQ,-0.5,1
sCRaFSlq4W57Vv8dsb9FEw,-0.8,1
QAGeyRAA95vYtiYNf3W_hQ,-0.7,1
85FTa56d7NjWAUrlM_Oy0g,0.9,5
bTBvauuWcNlpxtri-B9NGg,0.8,5
-uKcCcMxYlfSgx6PjHfxyg,0.8,5
Y0PcxgGIjomqxKnY5x3L2A,0.9,3
Vhi7iWSxLp_9M_AILCXyqA,0.7,4
XsZ3G2ZjmAUjj5P-NjXnTA,-0.8,1
Kc7_OhdHqPsVOXIcoAX92Q,-0.5,1
d3hW7r7m9JnAHNIuxNExVQ,-0.8,1
MIGPKHBfVQMxLy6xhfh2Ww,0.8,5
OSLx1Zt2JgmkKSk0-wTcuw,0.9,5
3e9hRh9R-Rz-hP9lUu0UKA,0.8,4
p45uo1vNc42YqAPHTn_u1w,-0.8,1
cu9oq_13R3_70sHc_ObE9A,-0.8,2
08lirQGxKd2NcHtVkoA6Ew,-0.6,1
aJbg4zsCd97UzsrVk5YHNA,0.8,5
0QP-OLIjlXUk_ivWwyVFKQ,0.3,3
MQGJUVleTIZiNyMf_UyA8g,-0.8,1
ChUtxDHuaxrOteN8GCAF8g,-0.6,1
ZGY26qe1eFt5EIQgabTmWQ,0.8,5
ReTEz8DAo4_vhax4lsutFA,-0.8,3
1CD0YT2k61GHTKyZr7wdVA,-0.5,1
ydNS0S7PGkCLsc1QnI8BzQ,0.8,5
TK0gMv6chXXbxCj5ylg0tg,0.9,5
m8wHjK2xk9tVuiBJSHKx2w,0.8,5
fqr3kGHVNVeNKTpQ1RV-iQ,0.99,5
HNfpSvaLvDyn_nMIKqbUIQ,0.98,5
h1E0XtZ7xQ0ViOj8YVZBMw,-0.8,1
mVLRmZenUAhtXZ-eYmRyIg,0.8,5
JxSarMPXPPH2NqZBYfsS2w,0.8,5
aQ0QuSgtz5zfHSEA_ji57Q,0.7,5
zTuJ7h-bpx5p-0Rxvnfucw,0.8,5
kVBe8dKX57OA4xFUJZ5FzA,0.9,5
Q5LUzoRR8rjEHpIsX-JnvQ,-0.5,1
9XVCh9-_QqZDYSJG0DFf3g,0.8,4
jssGBezzGJlk5lH3Tsgfdg,0.3,3
JAPa_YpL548KtgPsDpOB7A,0.8,5
gWcV2Gh4SzOfi4rsf0AX2A,0.9,5
b7Sg3jB49dbdnf_0DpP8eg,0.9,5
Xhrd4Y9xhwbjx4juyfE5ww,-0.5,3
nxxGjhQXA4lrZbla50uKzw,0.8,5
NIy8q1Ko_i7hs7QzKUYp0w,0.8,4
h20g63YGnb0sKPqinWJsag,0.9,5
JBNtPENJsKnsDjke39SgZg,0.0,3
oJ-BTUZG8mjFuElzeUEU3Q,0.8,5
VVykxkWdNnMprcFHaXZoug,0.8,5
NE-6y4LeXDT-rpKp6r_e0Q,-0.8,1
3jk_zm_ybPQ4kJQ0LyErlQ,-0.5,4
-1JTM3G8nQFlcBaWJ8Egfg,0.8,4
JEJ4OAD947-hE-ICZdXN3A,0.8,4
bcEtL2VAyLWWF_ZTY-huqg,0.3,4
x0UxlPt_YFYfvgoEUdEcbA,0.8,5
TgcczaHxTfrL0r1v2Eq46g,-0.8,1
wz3zZcJXgiGTYHSTW7VSeA,1.0,5
pWKlcWLvlt7iUaE0fTt-gQ,1.0,5
16uxDgl1QcPrJfrmTtMKhA,0.9,4
iwBUNT0gZmSMu8ygYQbqUA,0.95,5
oZL85wLAKEmO3k99GVD4aw,-0.8,1
ME2Wud8YqYAoCujS5tGh6g,0.9,5
s2P9XlU73RysEICRdIq73g,0.8,5
DnPrnAyob3VJvQK0qW29Ng,-0.8,1
dW84T1zfb3hkIk9kO8t4Ng,-0.5,3
3yZlwgKsQpow5CGftlIddA,-0.8,1
sYEqP8AWVYtpRrUDMg00iQ,0.8,5
eE17R_Qbu2XkD5NJ2lmZZg,0.9,5
Ai3mF50OWH4u_WAHU5foRA,-0.8,2
o5dHNfeQ5q61cRa9aNQX5A,0.8,5
6LJJK29grHQ5_yp8sZ42VQ,0.8,5
eeIqt7yJ3GBM1n2uC_myKQ,0.9,5
2IBeBeHfq_OC9y_tt4MGEg,0.8,4
q_oF_WPWQaMsO9FU-CBaxQ,-0.8,1
nPITWAKqVnwktZu3my4Oug,0.8,4
VVzH0Vt8Qbnl1FnuohYGag,0.9,5
tgiUX8Z-i3aeNfLqAwUBBQ,-0.8,1
_7hey02MCDFDH32sy5bKIw,-0.6,1
wJ9h2jnB2m7ERaLNvZmXQQ,0.8,5
oqsMzX87MHEIb4W8aHlK1w,-0.6,1
uC7Tl6pr9xO3T2RyivmU8g,0.99,5
APp9raEnOKk9FkE383GN5g,0.0,1
Jktm18g-rapiqtH5t7s_BA,0.8,5
KRaAoysADsyvn8CqDhDiuQ,-0.8,1
vrlprpd_jiMmOe0naSOdnA,-0.8,1
nejWEV1fYKe6Eb1ecebu9A,0.5,3
K-eylOItpbElnVOoTYL-Ow,0.8,5
-27or8KpMG8Iq9sPO0Tq2Q,0.3,3
8JAWnZAiX8YfXW2hK93U1w,0.8,5
3pHmW7xHKO6JA-rbA6fMKQ,0.9,5
o_oTLfSrfym-r7FdaWSzow,0.9,5
NsIfeFznya3Yxjk5dALpPg,0.9,5
8CT3xy72joXD9FROlzyqEQ,0.9,5
WUjEaf1KwwFUawk8f0NFHQ,0.8,5
VypQ5VZvwlDp1v7Nt7nszQ,0.8,5
JlPWRJzkHJ5qZnaFumxD_A,0.9,5
Rn8hSsdNuIM2us-v7bPUPQ,0.8,5
ElTYjWlXL-6EdJIJcxIQmQ,0.9,5
tEDszwFITkvB13oWwVk0jg,0.9,5
m9FVZ6DhL20cVjBFABwLbg,0.8,5
I8rw7zUAH5Q3pHFEaiXpDA,0.8,5
RfQNoc2Br6b_jvHDsui6nQ,0.9,5
mWlSJbseBuKj82_F4XF5IA,0.8,5
bt5Emh5JmkpK4nX1bGfLVQ,0.9,5
_yGL4rbi7qgGmyUglybisA,0.8,4
v63Yd1bldsCNplvXpKCDhQ,0.9,5
vfx0yt3bmPcREiWazVx_2g,0.8,5
wVy55oJuTbRmTvcfhJ38lw,-0.8,1
Zm2QOQMjosx9phwRIcepLg,0.8,4
rMPtGyDSq-c0ha-HNnnwlw,0.9,5
yhe3ldDoSzkSxuWYq9eh6w,0.9,5
d_9Ktv4I9nI0XLzcLiALEg,0.8,5
cylujf5d73ypUBwHY9bWdg,0.8,4
VBPRyU0plegoEWPuMCHL7A,0.9,5
heUXXj8CznDXPXxLiFsZiw,0.8,4
OZt1zR8OpwCpE4TFIVt3bA,0.7,4
I5B2iRpe11fyIZH9d5jiVw,0.9,5
eRv2MxcI7Z-K9fQfkCQuPg,-0.5,1
WoCs8f0qP1I5i8d31049vQ,0.8,5
QNjz9mrEIwsp-EbfxSAXSQ,-0.8,1
dsF28RKUPEzgL2pnkPmJWA,0.8,5
BiRnoLutnxGCNSIJa8OSzQ,0.9,4
yh8eSVkEGgDN7jJnWrEcYA,0.8,5
49QcOQ5xG7zfsmEFv4cJBA,0.9,5
kZAVinNyFB9xmTXXdmBU-A,0.8,5
VMv6A7PwGf_DNmy1xjTjqA,-0.8,1
ypqMQ022svngTQ9b7CSn4Q,-0.8,1
-JzotmMQy6_yYgUIblkVHg,-0.8,1
JyzXpbdz8bGbyk-WJvFNog,-0.8,1
ht_unoBQz_3q-zHhMETD3A,0.8,5
SuDIuoLgo9RFC5kkUaFuEw,0.9,5
alkil8FWoYni-o5eNQyF2w,0.9,5
9Ufy6Cg4b6sRmFYeZd2M_g,0.8,5
A10BtoJep5ESolKKTIWHuQ,0.9,5
ZE-ssWY9vEO0ekhrPUEb8g,-0.8,3
B9weOifiiLx9Q06rJHdBBw,-0.5,2
qnVGNGv6u_MudeBm7uPGVQ,0.8,5
hTvFEtOZSMKbQ357nDPu8Q,0.7,5
fiw5TM7pm2eTf0b0bxdK8w,0.9,5
UdF-mZed6Q4RyShqHaNlCA,0.8,4
ux9bFIqRvqpjLm6ergXT_w,0.9,4
A4Ls894fbQKNzEl5Z6eyUA,0.8,5
FMHZoNHsxF7nERG0cH4C_w,0.8,4
ktD8_AiqmhYlYfVkN46IyQ,0.7,4
bKRYYaA5-0lBkQA7zZfUyQ,0.8,4
3EkcsWYMdvEy2yajxIYObQ,0.3,4
BgCWMyBSUGicCIm9fH3nng,0.7,3
vjJ0i4Pcf4gdsIUaZrX8cg,0.8,4
CDqMsh7wi3ncpdwJpfvEgg,-0.5,1
5nmSUDyjPJqgBp6khtEFhg,-0.8,2
-zixQUNfG4oeszifsOkdJw,0.8,4
EeTOHmnx8Lp83a5Pc1LC-A,0.9,5
qJr2Tpv15ABV1xDi4dM8Jg,-0.3,4
56Tk5yJNNbm0TAxMJc5Y2w,0.8,5
Bi8w6-tR1mNpdZ6WOCfEPA,0.8,5
K8x9mrOe3opHb2zcsvTu4Q,0.3,3
4UHBy6lsZeMjq0L1fo-hVw,0.8,4
K3q2Drz7TGjhlFSom-0ytA,0.9,5
_s37R8YfvEPxZPadX6FnNQ,0.8,5
vcJDH47_SbhRBGq_b0PKWg,0.7,5
ih-17gZrMgaA7GFLJAjTGw,0.8,5
noiLDPYBYCh0o2FssoJLFA,-0.8,2
qvOMVBwg20sAoVTvvmCEkQ,0.8,5
s-0uBKLV5SP1yq0nlfturA,0.9,5
fxMo6oYlcY9eGb0rkgjbGA,0.8,5
W61xrf9VhQe-cxUA6lMgTg,0.9,5
uXPo54fFEO2rBwleUK8cyA,0.2,4
t18m6QmTIdRDRG3HyJV_dw,-0.8,1
QLQWl-wru3jt_9YD-wRyXg,-0.8,2
KDEyaPkiwFJE8wb0Fs2YZA,0.8,4
CWYMYVJXEw96L76HRffyww,-0.5,3
hwJ4fd-HwQ6eqOdrM_2Ukg,0.8,5
vOAs8zT_wGRSv0Eb4Md4vw,0.99,5
k0g9CEwYkiYcjjZBPY8JEw,0.98,5
LOJ0jhlDYPJ6_Ph94t4N3w,0.99,5
a-Tgt7efPufU9k8cxcELrQ,0.98,5
KNFa7zAimDfOOHsgxSxoOQ,0.9,5
LK29tZTliO7_wf7c19rWdA,0.8,5
OSRw1rruvrVsVHZrkKaYeA,0.9,5
iR0Sc6zXrvXQ8KD-M7EcJg,0.9,5
ldUD319lscQTV8-ohQS-qA,0.8,5
JWHgWRpEVNfKSyZwc193rQ,1.0,5
ESKXeqTTjZu2uz3duvasSA,0.8,5
UC9pXpP1C71KnfZqoVucLQ,0.8,5
Rchyr-geo-oZbrkYZGHw2g,0.9,5
woHI_szLsZqZFgn-Va0zdQ,0.8,4
n90FHRnLDnpYfdKZQTzGdA,-0.8,1
AtUDUeOCty-dPH2_CpphcA,0.8,5
4Z2pvXQT9Ht6FOmqwyGnrA,0.8,4
UExKVR6ICGS2D_zuS0gMnA,0.8,5
3kI1uGPUEecjyC6Sg7V0Ig,0.0,5
_CVw5HgiVCxfFFDbJK0J-A,0.8,5
ZJvFbY5THGuS1QdTB4EnYA,-0.5,2
gnoeG_ZMXBLVJncojKocBA,0.8,4
BlcW77CzWy782eB_0WMHtw,-0.5,1
t_2BWUxL_d0LUZwsH1Sweg,0.8,4
h5KKdwErzcZlX7oZFSLelw,0.8,4
2EQsZEY2FccbA-zI7gv2yg,0.9,5
0H4wAFQHHpIGzqs_VWxlPA,0.8,4
cFLI9sC2w1btf7oUzdn6lA,0.9,4
GTlFZNEvkdT2tGodrTECvQ,0.8,5
oLreGiHNjEw-tAuxVviYlg,-0.6,2
rM5N7T_ro8uCTEctzqa4aQ,0.8,4
YC2Vv9rM6JszxWk8bWhgKA,-0.5,1
OiiictceWD1y0Y6JP0rDog,0.9,5
rWqKASaR6_z-QR92Jv3Qkg,0.8,4
AMRGSicotefRGT6O7M275w,0.8,5
xvo34r_-Qy6UL2ZN4t57jA,-0.6,3
JJvQTAlZnXfEdiTHhUPrHw,0.9,5
EdZ4PIMZRb2io-rT5aCj_g,0.8,4
SgwJ7tNKWZ_1Pymx3RIdVQ,0.8,5
vPwOcJ4_xbg5ncQ9JXiyXg,0.7,4
mYDvr2XI8yTyEiYIX1lARQ,0.99,5
O347Fvji1vSGvtzLpIFXBg,0.98,5
xFCTCBg1wv4R-sex2jBMIw,0.8,5
ivzNjsBdW0Rnc-vAQHHqZQ,-0.8,3
_sArT3sEvZNfQgbmWdDpPQ,0.8,5
WrdvrcrSSNfbJvw-R_eX-w,-0.8,1
5V9zzlGNavkf3f5WzlTN-g,0.8,5
mO51-J1BpoKQCOLLqVNXYg,0.3,3
slEERZiXlYl7H3zq8d_YBg,0.7,3
0BNXJzsg8OZvXN_w4GsZCg,0.3,3
z27M-uyVM9SGjd7bZIYAEA,-0.5,2
uIRM0BkGJR0vVSWqitVT5w,0.8,5
wrQlJ2EIZi7H-hnz8lQOLQ,-0.8,1
YP6SPurcVY7ib0lIsTQpTA,0.8,5
kXMMfvYVbjkdo4wkR2EyUg,-0.8,1
5JyIE_bAXdnrAQ9IBx4UaQ,0.8,5
rmbfn2JrGDDweqOctHIwdA,0.8,4
SAQQ963L5Js4wVgTyLXmcw,0.3,3
09_hyohkv07-I0hNrIrxGg,-0.5,2
o-3zGabw-kSl8Rxfy7t2gg,0.0,4
-kf_I1b-8bxECtbiDui-Nw,0.8,5
cG6BhoLXqXJDX2oGKHKyUA,0.2,1
2KPilz8sokerGt7yCZZmbw,0.8,5
-GFNeHS04Dh41JhmmpXjCw,0.3,4
PCkbbl5RAPTI_bssz-afWw,-0.8,1
GdJfrrSSxqKLNAxpYAqcgA,-0.6,2
omtCtBLM1jL0hF8JVwa-4Q,-0.5,4
E7VBJkTzQw7GcXAWmeXWYg,0.1,3
3IVsPNKZ3WhHZL_PcsdduQ,-0.5,1
uvuOvrRdXue9jO_OqVEfHw,0.8,5
UMCOlLLBcBQbnRoWjanjvg,0.8,5
7PXwK5tWHaIOLF54m2oIeQ,0.7,5
uh8AS9v6yUEw2LqBfgKXxA,0.8,5
PpPibLC_Un9Qt3Gr0c55RQ,0.9,5
YSmpwEzzz4aVKG9y03LtmA,-0.8,1
nAN1XdqxxO7Jv9oZVcV0Yg,0.3,3
A4wqWNzkX9q0Lwjfm0vXIQ,-0.8,1
EO4hxHhYrO2ZYeUMN2FFrA,0.8,5
8ZvYo3hFkALw0l7wBNb1Lg,-0.8,2
6L5Ku_CrtxgONGiO4cHLmQ,0.8,5
_7svfnTJe6xV0d95kSr1kw,0.8,5
FyQ1hxLyaeoWWa3NFx4D1w,0.9,5
yqkSQjl17_E_VgJxXvr_cg,0.8,3
fK8Q-CzQzLa7uovJSla3DQ,0.7,4
iDjlhs0avh8Qto_PoXVJxA,0.9,5
a4F-lBA9ZD0QeLY1AdfKMg,-0.8,1
uzWzfmLRngF-4ssyDbSzBQ,0.9,5
RdrtEXnMUUrfAMQy-BOEIw,0.8,5
bxeu2y0S7nBdLnfZpO9d3Q,0.8,5
hHBsQtzhF2mMhiyH78POaQ,0.9,4
Y010YJFNWM5QT5fKuP9KqA,0.8,5
3rlHssIaIBp3AL8xdIeNDA,0.9,5
aDnOV6WbM3VLd0l2x4_gMg,0.9,5
ofsnINP-8dPiBxXTiTQEgA,0.8,5
rzVqf675SN9dz-hYha4vFw,0.9,5
EGGu8bUg8epewylDofF7YQ,-0.8,1
DadH1yId6vfednDjCyp1vQ,0.8,4
le1Wf9x4tQiKPDAg9HG-Kw,0.9,5
WHgB__q91o2qjw-GXBTMug,0.99,5
iNRVtUpqxjJXQD-Rvc6-rw,0.98,5
JKV0s3I3Yl_-eeVCa_NitQ,0.8,5
W7YEFadBg45GoJ3-Cyrsgg,0.7,5
4dPJjpZtdCQCnZ_evgiY5A,0.8,5
y5IVmRjwuaGPV154992DIQ,0.3,1
h5XGGcfQt2tzwqN8ySgQIA,-0.5,1
EAAKnjZx7n6pBbOoTEu2UQ,0.8,5
goFK0xPrrr9Y3LGxm_35Yw,-0.8,2
5uoLworjW_CrljM5jrl6fw,0.8,5
d7NYGrpEkyNaaSAClS3FNA,-0.8,3
-1QM7FpZ1hZxZYy_c6bpJg,-1.0,1
--QiqBhLkAXbjwSF1ah5cQ,0.8,4
8dwJk-v_zIt-Uz-wTyFUjQ,0.9,5
4WNeDExMGvpQAc1CZrh4cw,0.8,4
u_tYV-AObKjV9XC9M4Wd8w,0.3,2
GK2Y_bT1Dqqumvor6j2FOw,0.8,4
BG6dWq87peHq_ZYckSWGgg,0.8,4
BwxJlOc3E9yuynPIaM9sOw,-0.8,1
6F83Ok1nbTnnBUxgbasZcQ,0.8,5
xtekBhgpzneaUdOuNPmGUA,0.8,4
gTCdLHAoA5WF-u5KYJ8L7Q,0.7,5
Nrt5nL38nw0ittWk72RvYA,0.9,5
3P-vDf6QTAifU-j2UIRGqQ,0.85,5
m4DGkzn4GGSnnpakHuVyPg,0.9,5
v92cT_jCC4e89nbWxE-sNw,-0.8,1
qNPijbPcgRHsRvOrk_sFOg,-0.8,1
f_VeJE_5r-Q8Cn-zf7ScZg,0.6,4
hED8Kl0EmUGqQ79iaHv5_g,-0.9,1
fBNWMriy3Cu_4weWRe-R6w,-0.8,4
EkgnH1Vbcjs4GkJRyOxkVg,0.8,4
xWaSUMPU6a9lAUc22V_Mnw,0.6,5
gnNLekglbqW2RY2OefOJ3g,0.8,5
ii3C0oh3v-QWJQlsVmxBbQ,0.4,4
z3gNl1XL6mk1h69OqBzYFg,-0.7,2
nwxUYJML31OdKsqQxALO5A,0.6,4
KMQnW-943RMYg_cku1YAFA,0.95,5
hA1-e8JbaJwo43UhArTKsA,0.85,4
nIpe-kyNwhcUI0Ku2TGaSQ,0.8,5
QPIgDHqcN1yqlEukEdlspw,-0.5,3
ALfY2oEviLzw3suFJk5T2g,-0.8,1
MpVQHU9hzTEk_G70207irw,-0.4,3
hkrB6rzDpEM_KwxodTr1KQ,0.8,5
Kki_A97YVIxHv31lZeIhaw,-0.7,2
9WCLNkAwaDSiWpEsmyfwnQ,0.9,5
FFlaeZCOnq69G9F0-xRzHA,0.85,4
x53cP0T6qLzAjJX00d32eA,0.8,5
FFQKbsw1KF8XBDGfQpFHRg,-0.9,1
VU4St9HzSJms0zm7I3J4Uw,-0.6,2
nC-oC_5hBe969YoGLkAmvA,0.9,5
