business_id,merchant_status,priority_group,theme,count
Cjwb7VQGP0u2eWYj1wnO3g,Growing,Monitor / Intervene,service_speed,0
gnpyyeWQ53WlDMJEq-YA_w,Declining,Growth Opportunity,service_speed,1
OX1eFYQwN1iYdFd0fkNpqw,Declining,Growth Opportunity,service_speed,1
Wtr51cNrv1pYyIRg_IawYQ,Declining,Growth Opportunity,service_speed,0
QhgrhVKlXZtSY6gRThf8zA,Growing,Expand,service_speed,1
qwPpnCgmvrm1WsrmyyhuvQ,Declining,Reassess,service_speed,0
aubXu1j7HfP50Ohc7JQ3RQ,Stable,Monitor / Intervene,service_speed,1
ApZoKDMHiY6sm3urIcqfxg,Growing,Expand,service_speed,1
nMDteyIwo3zLbqm45xBwFw,Growing,Expand,service_speed,1
hxPnlWZmirx7neooZykmtg,Stable,Expand,service_speed,0
us7g3OCOFDXjZpmYqQ-f3A,Stable,Expand,service_speed,0
o5Uee_gmS-y9R582PAkX6w,Declining,Growth Opportunity,service_speed,0
jIaycjmFK6ZecPx-tMR43A,Declining,Reassess,service_speed,0
z04btlhvr9rmQ00k1yVMog,Growing,Expand,service_speed,1
OTwwIvLkrS0zc8f1lNRstw,Stable,Expand,service_speed,1
_61CLj2WP5jA6X3SDDlrrg,Stable,Expand,service_speed,0
xa49Z4ar0PXDgjZyHrqbHQ,Declining,Growth Opportunity,service_speed,1
64zjcLKeEQ5_oGQDnpsj5A,Declining,Growth Opportunity,service_speed,0
DZglT5FP5VNDQJU3PuRIHw,Declining,Growth Opportunity,service_speed,1
IzyQVIJG8JAnOiRQPb0-wg,Declining,Growth Opportunity,service_speed,1
eFB8nsciED7EupYVyAnTyA,Declining,Growth Opportunity,service_speed,0
AlH5V97JSAu7AL_xdibMIg,Declining,Growth Opportunity,service_speed,2
SjCxvaC-OZLnOqAqHTXG_Q,Growing,Monitor / Intervene,service_speed,0
YzluF3FNGjnW-tOrLZt8JA,Growing,Expand,service_speed,1
WeDn7iD1ckcEg7YttkduWg,Declining,Growth Opportunity,service_speed,1
AauDx7QSes9nZOAAa4LIbQ,Declining,Growth Opportunity,service_speed,1
ZForVw2ZTiwDGfZ0XvZsXQ,Stable,Expand,service_speed,1
lS42krxXMm-HIk7dntRsKQ,Declining,Growth Opportunity,service_speed,3
pORvWLJb_ioqIrNo-yacfw,Declining,Growth Opportunity,service_speed,0
YtMgMdZfjlK6ogDIGiOJSw,Growing,Expand,service_speed,0
1qw5dIsQPNGLOwnuP7Wj1g,Growing,Expand,service_speed,0
VG_6ZamOZ3-s6ODu9BCmqQ,Stable,Monitor / Intervene,service_speed,1
dwkI0-b5PM2-yn-v7j2Agg,Stable,Expand,service_speed,1
RU0UTD_beaENcS5e9EXH-w,Declining,Reassess,service_speed,2
WgyhlYg3fnSgco4qLa20cg,Stable,Expand,service_speed,0
EI0iUUbEi3xIy74L7-GrUQ,Declining,Reassess,service_speed,0
EAF4MLS6x7mzq8CDpOcXXA,Stable,Monitor / Intervene,service_speed,0
b2egw7DXjck9sKYcBc4NCQ,Stable,Expand,service_speed,2
EpFFiPHKx9yP-WqOCuxRCw,Stable,Expand,service_speed,2
CSAJxLa_LeuIDe-lHrC03w,Stable,Monitor / Intervene,service_speed,0
TzqkyPTnK7dtHxnvgyn_4Q,Declining,Growth Opportunity,service_speed,0
mtpbu6J2Jg7RkmTSEEXtFQ,Declining,Growth Opportunity,service_speed,3
OiQ1eoqXMPyEUptpUX9JQA,Stable,Expand,service_speed,0
gWV1k7XO9DSAodAlanESFA,Stable,Expand,service_speed,1
332MG0dFd8d2JUcszdRdYw,Declining,Reassess,service_speed,0
H_EmJ9Id0pnFw2poOH2OOw,Declining,Growth Opportunity,service_speed,3
Odx1CHHhQICCehpWMg1w4g,Stable,Expand,service_speed,0
44Xh-IjWDSn7XTw1hzO50g,Growing,Expand,service_speed,3
8iiI_v2E9V4xXByGce05QQ,Stable,Expand,service_speed,0
6GePX4W6Cl8LD68zUq_MAA,Growing,Expand,service_speed,2
wTCA2ZJsssbOCjG0h0ZiGg,Declining,Growth Opportunity,service_speed,0
baF2ZFEtsIo2A1k61x3QSw,Declining,Reassess,service_speed,0
D8NEBGvh1DVHbyEs2cWVAQ,Growing,Monitor / Intervene,service_speed,1
0uWnByfZNCs0MU1Ag10ujw,Stable,Monitor / Intervene,service_speed,0
5bOUBsE1MH8jubPVI4fVmA,Declining,Growth Opportunity,service_speed,0
XBYalnLmnJH5OPNacRJIAA,Growing,Expand,service_speed,0
jsL0EmA3k75npcRvleq2VA,Stable,Expand,service_speed,0
VCTI7doVpU094lugVBP_DA,Growing,Monitor / Intervene,service_speed,0
6aClQOutEBgNxwVM2t_S9A,Stable,Monitor / Intervene,service_speed,0
OH7EpZrKPnZwZDNKQ5S8iA,Stable,Expand,service_speed,0
zAxWNkDWBvgNfIwTAyCBMw,Growing,Expand,service_speed,1
4NXtEZ7buJYC7KLzuhZg3Q,Stable,Expand,service_speed,1
REJ5UMeKH0Ylkf7Ym1rXMA,Growing,Expand,service_speed,0
ZLhu-sAejh5yGd8aV9zcGQ,Declining,Growth Opportunity,service_speed,0
RpNWMXXPnNkt8kmvJcP5ig,Stable,Expand,service_speed,0
o45O8DI0MJXYsHnoIkP0jg,Growing,Expand,service_speed,0
CaS4OzIfDfbYyGai0Wn3Zw,Declining,Growth Opportunity,service_speed,0
8hKi4SyepMGe2W1L4aQ_JQ,Growing,Monitor / Intervene,service_speed,1
JTjrrxgd3p80lS2h_YxsiQ,Declining,Growth Opportunity,service_speed,1
SNxUXrSr-XkEkSQIdjmjhA,Growing,Monitor / Intervene,service_speed,0
Itft7SwYFUXP02MpcijMOQ,Stable,Expand,service_speed,1
cGWhF0eEogy0DKPwCU9TtA,Declining,Growth Opportunity,service_speed,0
pdh91rffpM9QptHSXjJFVQ,Declining,Growth Opportunity,service_speed,2
03dIEDBsDERr6Osmey-udQ,Growing,Expand,service_speed,0
edU5K_QDvydTbWr4xfCfmg,Stable,Expand,service_speed,0
-AWclhh1_2VnqPylPgBU3g,Growing,Monitor / Intervene,service_speed,2
jS3affmkXWrBnidXA-DIfQ,Declining,Growth Opportunity,service_speed,0
S3-EuL3U_nQmiugDnYPiFw,Growing,Expand,service_speed,0
DHENrreqQDQx9NtuorNOZw,Declining,Reassess,service_speed,0
YBak8o0xCiNN4sXr3izLbg,Growing,Expand,service_speed,0
mciSzNKFRZ3HGgeSDuwUcw,Declining,Growth Opportunity,service_speed,0
UVCiRVQID_amNd_q1K5POA,Growing,Expand,service_speed,2
m_5jK3w7t4CS2ReIZI_grQ,Declining,Reassess,service_speed,2
9D0aKRGsutg8S0ClIanmrA,Growing,Expand,service_speed,2
f-9Su3hYbI-OCCt8Hz1wrw,Stable,Expand,service_speed,3
DhZVpgeBKxoLd91MiwTxpg,Declining,Growth Opportunity,service_speed,3
3S_g61xUct3Rmmx4rJS_mA,Stable,Monitor / Intervene,service_speed,0
tUcZMaE2XPp6qJK5dbZlpg,Stable,Expand,service_speed,0
KW2Ma_0uVm7KmBJhMI_yFA,Declining,Reassess,service_speed,0
SHYPQbYqbfK4CwTDjtBH7Q,Growing,Expand,service_speed,0
HHBbetQ-XRQYJprT5Qp9jw,Stable,Expand,service_speed,1
eYNcVdV5bqqg-q23_FU0Vw,Declining,Growth Opportunity,service_speed,0
VSpseb6oijtKffRRL_xfgQ,Declining,Growth Opportunity,service_speed,1
kufU0ChkDC9hZABZoUebIQ,Stable,Monitor / Intervene,service_speed,0
nOZOlidRcVHYn3bDcsXD_Q,Declining,Growth Opportunity,service_speed,0
TdrNka-oPWf4B-jN9rKltw,Stable,Expand,service_speed,0
YQD_Gm999Cthin64uLdOdA,Stable,Monitor / Intervene,service_speed,2
RalJthqqo93-7rTXGgc5Gg,Growing,Expand,service_speed,3
XupqzjOerK3DcIoWWIKslg,Stable,Expand,service_speed,0
0Nqa0zPHoB_GVucVMd9f6w,Declining,Growth Opportunity,service_speed,0
c6zgxvHn5j816s9DDAFYjA,Growing,Expand,service_speed,1
lSR0JkU7iCnR7sP-8Gjkqw,Stable,Expand,service_speed,1
kC2jUMTWt0v_cSWKa63QQA,Declining,Growth Opportunity,service_speed,0
gYYMQeg4X8FUcCxXI4c2Tw,Declining,Reassess,service_speed,2
LAtPOWQ6fUvaU64Yp9hyIg,Declining,Reassess,service_speed,1
-SCIBOTjKGJXmeMMPi-uoQ,Stable,Expand,service_speed,0
_Re2IwkeFUqUsPMRZK8jng,Stable,Expand,service_speed,1
4vy8j-L9zXXFH_wh2sVzAw,Growing,Expand,service_speed,0
ptXuSpg-ScJpAyE2QoLU4Q,Stable,Expand,service_speed,0
A37C-01zpQty9FmxvZrxEg,Declining,Growth Opportunity,service_speed,0
eImAdebEDD47dMd6zIx4MQ,Declining,Growth Opportunity,service_speed,0
kaQ-ReAmU-xO2XnQsMFwRg,Growing,Expand,service_speed,1
s9ceDy-cVHe0uzvZpWq87Q,Growing,Expand,service_speed,0
GTNh2Jx56qE5kJSOVZxZlg,Stable,Monitor / Intervene,service_speed,6
lWedWkinrM5j13pyimbpbA,Stable,Expand,service_speed,0
25sLng-w7vBXbZfyBNeOWg,Stable,Expand,service_speed,0
QXGnmsKYANxOyZBqM-zlJA,Growing,Expand,service_speed,1
a1esN1yBrh8c8jra-7WcXw,Stable,Expand,service_speed,0
Y7bpk83gKWgCmi7yKGTTug,Declining,Reassess,service_speed,2
fzYu9Rh-oqlg95QzkbIO0A,Growing,Expand,service_speed,2
HNXpuOxyh9XPm9sM98Ao3A,Growing,Expand,service_speed,1
Z0Bn-FdyZmXHBh8qQe9JLw,Growing,Expand,service_speed,0
69ccjOpx2iFvr1y2qas9uA,Stable,Expand,service_speed,2
YpUowEOcZNehoBv0lxqlpA,Declining,Reassess,service_speed,1
1XQWvgGDqzDoEOg0_7eWKA,Declining,Growth Opportunity,service_speed,2
UXOji-MYsS0SL_0ccTjbKQ,Stable,Monitor / Intervene,service_speed,2
sq3BcLyY4_jZf-zkO2itDA,Growing,Monitor / Intervene,service_speed,0
dsfRniRgfbDjC8os848B6A,Growing,Expand,service_speed,2
KiwskluQ7tMqZqvuf872vg,Growing,Monitor / Intervene,service_speed,2
7rUaXU8_IgnOrOMnN7HPQQ,Growing,Monitor / Intervene,service_speed,2
b9sLRv_j1eijFIEso8-RQg,Stable,Expand,service_speed,1
yyvFGYfw0azW5mA_th8ndQ,Stable,Expand,service_speed,1
-ib2qJmDKJgH_ZbtSu_HjA,Growing,Expand,service_speed,0
zILVkn_Gm9xASg63jWKMHw,Declining,Growth Opportunity,service_speed,0
a4fNrX46rTl4BE2WauPAUw,Declining,Reassess,service_speed,0
389Y1ecrGnPwGA4KcbiBXA,Stable,Monitor / Intervene,service_speed,2
o3mCQJcBBMDWzTY-FuUh9w,Stable,Expand,service_speed,0
jIzN5atQRz9OIeYO-Lx4mw,Growing,Expand,service_speed,2
Ljtd29uAWCaGK046QuvPhQ,Growing,Monitor / Intervene,service_speed,2
YKAcEh3jygrVpxFEugGf1g,Stable,Expand,service_speed,1
L1xIj8vAvZrZdfEVbH4qTg,Growing,Monitor / Intervene,service_speed,0
S1FwTmCAwv5ulu5gToWi_w,Declining,Growth Opportunity,service_speed,0
GKohndn_sMk2nWCh1jkAfg,Declining,Growth Opportunity,service_speed,2
1B6S6XDoX1fWnQI0_K1b1Q,Growing,Expand,service_speed,1
kn6zHpma8I_xBGTZpNe41A,Declining,Growth Opportunity,service_speed,1
9PZxjhTIU7OgPIzuGi89Ew,Growing,Expand,service_speed,1
03cvVjbkCOtiIt51M-MLFg,Stable,Expand,service_speed,0
IzTh_D90T7LZRxy1lgAG-Q,Stable,Expand,service_speed,1
-361Hc0tlxSYdrH_C3OgzA,Growing,Expand,service_speed,1
Cmw00BFD1l-_DJHPuKi2Rw,Stable,Expand,service_speed,1
d48Xrx8MhGtdaLvhcYzNWQ,Growing,Expand,service_speed,0
6XiTlNnstoTK3tUPkc0Gbw,Declining,Growth Opportunity,service_speed,3
7fHj6bMycSfo5-EqgN02Gg,Declining,Growth Opportunity,service_speed,2
9sOHuGGwb8uRVu7pANSWfg,Growing,Expand,service_speed,0
y930pQM0EUblQluRLkXLQg,Declining,Reassess,service_speed,0
zuObDJ16rxyt5ciCbhKnlA,Stable,Expand,service_speed,0
2z_dEk3ZllVLJvS-x18dog,Declining,Growth Opportunity,service_speed,0
G8qD8M6rHAMGL4Tt1SiPFA,Stable,Expand,service_speed,1
x4855nj7vfdXeVpg5fREZA,Growing,Monitor / Intervene,service_speed,0
nBqvryCdn9N_vU4rdCbnHw,Stable,Monitor / Intervene,service_speed,2
CO05TYrf8g0WTOB_bmE3uQ,Declining,Growth Opportunity,service_speed,2
1OfhM-ZKvcpxyxptCCzEwA,Declining,Growth Opportunity,service_speed,1
GoYSJ-YY-YwbxdgasHuq-Q,Growing,Expand,service_speed,1
6qRe7PF_h56tR2EkDmfg9A,Growing,Expand,service_speed,2
7y1zIK1ZtkkGIKeRUobThg,Declining,Reassess,service_speed,0
XQjnh-n0o11MhApzCfRPxg,Stable,Monitor / Intervene,service_speed,1
Ls3zQR47_wmUkupJXm59oQ,Stable,Expand,service_speed,0
K3oSW7x3LU74viHIbL8b_A,Stable,Monitor / Intervene,service_speed,0
FImeJg7pVG9K7wjuexmV4Q,Declining,Growth Opportunity,service_speed,1
jh-Sg2S4wlelkifvhjwSlg,Declining,Growth Opportunity,service_speed,2
UApicJDoDgayR1N1ZLL3vw,Stable,Expand,service_speed,2
c_MsK_ra1MB1Q9KvZgNwww,Stable,Expand,service_speed,0
SK5QTllf553tIKs0hGaZQg,Growing,Monitor / Intervene,service_speed,2
2zSQu6_cLgWAVbZ2LbSLBA,Growing,Monitor / Intervene,service_speed,2
pDR3n7cjtbTrkgDxfUUDtw,Declining,Growth Opportunity,service_speed,2
6vNOkto7t2nKHQeZ1aYQFw,Stable,Monitor / Intervene,service_speed,1
Y-xCFPYXWd9Ig0R_ZTd9mA,Declining,Growth Opportunity,service_speed,1
FLq9CEy5MCKSlMuPEhumnw,Declining,Growth Opportunity,service_speed,1
PzAYUWwfZqUOoL863k1gMg,Stable,Expand,service_speed,0
C9UylQTOh7uwZo4a7QhLyg,Stable,Expand,service_speed,0
mx31XU-QJIxObRGH_qvy3w,Stable,Expand,service_speed,0
bKaBjDbtwQh_T-3ZpKJxRQ,Stable,Expand,service_speed,3
ij_dE1TNqe_BHrzEGAWU4w,Declining,Growth Opportunity,service_speed,0
ny1N_Py01kVoGOvL9oKjMQ,Declining,Growth Opportunity,service_speed,0
ROeacJQwBeh05Rqg7F6TCg,Growing,Expand,cleanliness_ambiance,1
hTyJhpH7Bl5moMWQb4Sosg,Stable,Expand,cleanliness_ambiance,1
68ThEdiK0eWCEgGEmV9Tng,Stable,Expand,cleanliness_ambiance,1
eqNutOMnPqKa9QDAY6KfEw,Growing,Expand,cleanliness_ambiance,3
5m3ND7lNNd6zo-bNQGoXhQ,Stable,Monitor / Intervene,cleanliness_ambiance,1
WO5nr-4sjVs506BdCLL0aA,Declining,Growth Opportunity,cleanliness_ambiance,4
h85b3MFPWyaopMBy8DpBpA,Growing,Expand,cleanliness_ambiance,0
xkTjLbBC7uB-rAIDqAm-sw,Stable,Expand,cleanliness_ambiance,0
knA3b_WnHUJAyrIzzL9Lrg,Growing,Expand,cleanliness_ambiance,1
Bih0eT_lbbCUwKmGYpX0hw,Growing,Expand,cleanliness_ambiance,0
EmbZ4QwVt_zgfqMOCATsyA,Stable,Expand,cleanliness_ambiance,0
E-DcL1u330qwvoxXhipmUQ,Stable,Monitor / Intervene,cleanliness_ambiance,0
C_EtrXTygRX5RTUOKtO6Dg,Stable,Expand,cleanliness_ambiance,1
LnZvGYbqozanOSevcftnrw,Stable,Expand,cleanliness_ambiance,0
jULIPydhMj18KOI5OHTwfA,Declining,Growth Opportunity,cleanliness_ambiance,2
gCcJTKC40CL0XtYYGfcXDw,Declining,Growth Opportunity,cleanliness_ambiance,1
wCluBbW9nzS7MEMFltMwJw,Growing,Monitor / Intervene,cleanliness_ambiance,0
B-DiQpcSTJ7oMMnwzbAGTQ,Growing,Expand,cleanliness_ambiance,0
cx5rIVMN-FXwBkl2Kbot7w,Stable,Expand,cleanliness_ambiance,4
JUlsvVAvZvGHWFfkKm0nlg,Stable,Expand,cleanliness_ambiance,0
99zoELPcbwRBUqiPoaPqiQ,Growing,Expand,cleanliness_ambiance,1
Uc6PdjT_MO5bRPQsUUEy5Q,Stable,Expand,cleanliness_ambiance,0
PYUI1OJVksGUbCrteU68bw,Declining,Growth Opportunity,cleanliness_ambiance,3
l7b33ubze8Jqw7C4I1CAuA,Declining,Reassess,cleanliness_ambiance,4
2VuOLrhe2Iu_FRz1gEIqQA,Growing,Expand,cleanliness_ambiance,1
SwBhaxfQPbyhsi0QHUAN0A,Growing,Monitor / Intervene,cleanliness_ambiance,3
RnqU698MbIjq_eZHEzYL6g,Growing,Expand,cleanliness_ambiance,1
uBDXcXlLR9IuRV1N2m0SPQ,Stable,Expand,cleanliness_ambiance,0
tm94_vqmMMeAv01L-7FJzQ,Declining,Growth Opportunity,cleanliness_ambiance,1
cXSyVvOr9YRN9diDkaWs0Q,Growing,Expand,cleanliness_ambiance,0
UWk9hczxAjMT6y5C3826fw,Declining,Growth Opportunity,cleanliness_ambiance,0
OoFCe8VbzzCr88SGC08omw,Growing,Expand,cleanliness_ambiance,3
38yHZCHWgPZlDj5SqdNcpA,Growing,Monitor / Intervene,cleanliness_ambiance,1
cdiN0gHvZo3i64jwS990fQ,Declining,Growth Opportunity,cleanliness_ambiance,1
h0tUOsL3sRYVqSQlxWjW5g,Growing,Expand,cleanliness_ambiance,1
1PMlvTeQr3BpTm6GqOEckQ,Stable,Monitor / Intervene,cleanliness_ambiance,0
D1AGSvIci0E53E1Yix1mXA,Stable,Monitor / Intervene,cleanliness_ambiance,1
gkqfNyv3D84B0WR5GZOpZQ,Declining,Growth Opportunity,cleanliness_ambiance,2
R_Wi9jh57H_OzzAVWO71Bw,Growing,Expand,cleanliness_ambiance,6
kgZjJTGNc6WjKVBiSqNUoA,Stable,Expand,cleanliness_ambiance,0
ES8YqqXVu2TO6o2iwAOYSQ,Declining,Growth Opportunity,cleanliness_ambiance,0
TcJ1bB2omO0CIoEC4xtSxg,Growing,Expand,cleanliness_ambiance,0
ktM6aYuzqWd-kA8SIWswiQ,Declining,Growth Opportunity,cleanliness_ambiance,0
nF5QByCz21MY0KLtSoB5KA,Growing,Expand,cleanliness_ambiance,1
6_Gsn1ZxSosWb6mZusap0Q,Declining,Growth Opportunity,cleanliness_ambiance,3
sCPx4Sy4I1wMeZwsTzCFRg,Stable,Monitor / Intervene,cleanliness_ambiance,2
4hH1lt7mHPbl4r2O7LH6nA,Growing,Expand,cleanliness_ambiance,0
A55glg6ynzqjNAbRyTI3ig,Growing,Expand,cleanliness_ambiance,1
WN8wJ8PiBcfSPVWtZZhZfA,Growing,Expand,cleanliness_ambiance,1
jHk1OJi16n3BlO3LxkH8cw,Declining,Growth Opportunity,cleanliness_ambiance,0
HuawlT4tXzCXL8ftyvCZ0Q,Stable,Expand,cleanliness_ambiance,8
siUk0bqIjI80KBFptR1Mcw,Declining,Growth Opportunity,cleanliness_ambiance,1
g-mnsod42xN2y_LdYpoORw,Growing,Monitor / Intervene,cleanliness_ambiance,0
gGC3SvEvxsRkRBIEU0Rfrw,Stable,Expand,cleanliness_ambiance,0
W5qWPa1LPo9stvCGeVSRAg,Declining,Growth Opportunity,cleanliness_ambiance,0
jStt26nV-CBWRGxjqCzxUw,Stable,Monitor / Intervene,cleanliness_ambiance,1
mcb8blqo4lWVl91Mrp80uQ,Growing,Expand,cleanliness_ambiance,0
iZNR8-rqsBL2afDk4Zxe8A,Growing,Monitor / Intervene,cleanliness_ambiance,0
UBj0aJ6FfMR4tdvRbQ3KSA,Stable,Monitor / Intervene,cleanliness_ambiance,0
O4wZuA6Im9gQxxddCZ3kkQ,Declining,Growth Opportunity,cleanliness_ambiance,0
JiEcu8LvmlsPh_Q6Exzp9A,Declining,Growth Opportunity,cleanliness_ambiance,2
YuhQIv_c08zqfExfSiWB6g,Growing,Monitor / Intervene,cleanliness_ambiance,2
ctHjyadbDQAtUFfkcAFEHw,Growing,Expand,cleanliness_ambiance,1
GAuweBrcC_wK3a0UhZjwfA,Stable,Expand,cleanliness_ambiance,0
7VpTJyMcAnEA-Y6vj0XV4w,Stable,Expand,cleanliness_ambiance,0
nWhAxQw3bAsvXg3Oe91okw,Growing,Monitor / Intervene,cleanliness_ambiance,1
EDSqeUjhDwB8VMnIng-Q-A,Stable,Monitor / Intervene,cleanliness_ambiance,0
v72qGvd53IxhM2m8aatOpg,Growing,Expand,cleanliness_ambiance,0
qCpdeQYPf9i1EZhTnQgjtg,Declining,Growth Opportunity,cleanliness_ambiance,0
i7H6gGM5jXMMrhr8VRZXDg,Growing,Expand,cleanliness_ambiance,5
yG5tkMER9Ftkv4RDwMaQuA,Growing,Expand,cleanliness_ambiance,0
3bMVhRoYXU4UND8G0xLflw,Declining,Growth Opportunity,cleanliness_ambiance,0
x5NLYIRLdhFBaNLLvl8Afg,Declining,Growth Opportunity,cleanliness_ambiance,1
hyXrO6RoAi5GnTl8s72Pkw,Declining,Reassess,cleanliness_ambiance,0
ra6Ejpr6Y5nJL1Um6pzTdg,Stable,Expand,cleanliness_ambiance,1
t3PkHzVTvPA8qRxKe9TIkQ,Growing,Expand,cleanliness_ambiance,2
yj0SWZvJ0tGwAywoVxPT5A,Growing,Expand,cleanliness_ambiance,0
wXKiStXyJo0zI4uCwpNFMg,Growing,Expand,cleanliness_ambiance,0
Cch7lpybfh4V0_1j8Nr3yQ,Growing,Expand,cleanliness_ambiance,0
vwAhm3pRjCEz_jNXr9vMaA,Growing,Expand,cleanliness_ambiance,0
_UOg5_pk9IhKee91eWrT4A,Declining,Growth Opportunity,cleanliness_ambiance,1
bN_9QgxdOIk4oK-6fBDJtQ,Declining,Growth Opportunity,cleanliness_ambiance,1
FvBUare-QfqoTyHIvbWkvA,Growing,Expand,cleanliness_ambiance,1
HNMN7NhEvA64Z0FDEA2Twg,Growing,Expand,cleanliness_ambiance,0
j4KA-BujEH7xmG6bD5E-gQ,Declining,Growth Opportunity,cleanliness_ambiance,3
wGnBaLvgH3hrq6C3AnO5Mg,Stable,Monitor / Intervene,cleanliness_ambiance,0
_05DcCQmCP5aGnfCnI4r9Q,Growing,Expand,cleanliness_ambiance,4
or_WcjWELDsssk2JruvJcg,Declining,Growth Opportunity,cleanliness_ambiance,3
9YyeoqIBSEL_uikPBTZZUQ,Stable,Expand,cleanliness_ambiance,0
3eAGbHu2VFz8dVNC_dO5ow,Stable,Expand,cleanliness_ambiance,0
eoj3iAmpgbRIi56yxcTQxA,Growing,Monitor / Intervene,cleanliness_ambiance,2
-n_beuzQuajaezPD2PyQvA,Stable,Monitor / Intervene,cleanliness_ambiance,0
JrG4NINLspXPNhSXg7Q07Q,Growing,Expand,cleanliness_ambiance,2
7QVS6kcmc2vfp3TDCGX-Cw,Stable,Expand,cleanliness_ambiance,0
4EXm70lqkCxZ-WtgNon8sw,Stable,Expand,cleanliness_ambiance,1
sg4zySgp0Al1WNk-JhTbHQ,Stable,Monitor / Intervene,cleanliness_ambiance,0
7LskDbqERsCsiPNKjmNnrA,Growing,Expand,cleanliness_ambiance,0
sL6fC0P4C-gyL4E5gacUeQ,Growing,Expand,cleanliness_ambiance,0
Fh7pRpok9KtmrXuY78xeug,Growing,Expand,cleanliness_ambiance,0
SBDsWNjuMFTpUDgebenNDw,Declining,Reassess,cleanliness_ambiance,0
03jQGGJ2ch0uHTtW-UUUqg,Declining,Growth Opportunity,cleanliness_ambiance,0
Qm8pSLYuVS7eIyOx5YsWBw,Growing,Expand,cleanliness_ambiance,0
u-xGrOvBv1bxtpAHk-SZ5w,Stable,Expand,cleanliness_ambiance,1
j6dvIfAzbHccoySvaqjT4w,Stable,Monitor / Intervene,cleanliness_ambiance,0
QV3Xa_GBeMdm7rOS4EaxVQ,Growing,Expand,cleanliness_ambiance,0
vXQLdqB-stL2JTP5AsPVaA,Declining,Growth Opportunity,cleanliness_ambiance,2
jWljp4qLuqr968VFA4EWrQ,Stable,Expand,cleanliness_ambiance,1
3lsE-1hRI526KHKbeytPcg,Stable,Monitor / Intervene,cleanliness_ambiance,0
kfRkKRVlaPAYOraik4JVXQ,Declining,Reassess,cleanliness_ambiance,0
MzFhaFNbE03zF84BPkN7yQ,Declining,Growth Opportunity,cleanliness_ambiance,1
uJBnnlqKIkfMq1H0RhfhJg,Stable,Monitor / Intervene,cleanliness_ambiance,1
a8_zOZgxg3lNsEyanuwluw,Growing,Expand,cleanliness_ambiance,0
309eD1s4UG_TkBNHUKAzYA,Declining,Growth Opportunity,cleanliness_ambiance,1
ObL38c-q8O9Fe-JErYG6Xw,Declining,Reassess,cleanliness_ambiance,1
vUkiYPpbkMXA99WneLSGkQ,Growing,Expand,cleanliness_ambiance,0
NDdd698xwCrCNAdaFhe-Dg,Declining,Growth Opportunity,cleanliness_ambiance,1
Cjwb7VQGP0u2eWYj1wnO3g,Growing,Monitor / Intervene,cleanliness_ambiance,4
gnpyyeWQ53WlDMJEq-YA_w,Declining,Growth Opportunity,cleanliness_ambiance,1
OX1eFYQwN1iYdFd0fkNpqw,Declining,Growth Opportunity,cleanliness_ambiance,2
Wtr51cNrv1pYyIRg_IawYQ,Declining,Growth Opportunity,cleanliness_ambiance,4
QhgrhVKlXZtSY6gRThf8zA,Growing,Expand,cleanliness_ambiance,1
qwPpnCgmvrm1WsrmyyhuvQ,Declining,Reassess,cleanliness_ambiance,0
aubXu1j7HfP50Ohc7JQ3RQ,Stable,Monitor / Intervene,cleanliness_ambiance,0
ApZoKDMHiY6sm3urIcqfxg,Growing,Expand,cleanliness_ambiance,0
nMDteyIwo3zLbqm45xBwFw,Growing,Expand,cleanliness_ambiance,3
hxPnlWZmirx7neooZykmtg,Stable,Expand,cleanliness_ambiance,4
us7g3OCOFDXjZpmYqQ-f3A,Stable,Expand,cleanliness_ambiance,0
o5Uee_gmS-y9R582PAkX6w,Declining,Growth Opportunity,cleanliness_ambiance,1
jIaycjmFK6ZecPx-tMR43A,Declining,Reassess,cleanliness_ambiance,1
z04btlhvr9rmQ00k1yVMog,Growing,Expand,cleanliness_ambiance,0
OTwwIvLkrS0zc8f1lNRstw,Stable,Expand,cleanliness_ambiance,1
_61CLj2WP5jA6X3SDDlrrg,Stable,Expand,cleanliness_ambiance,0
xa49Z4ar0PXDgjZyHrqbHQ,Declining,Growth Opportunity,cleanliness_ambiance,1
64zjcLKeEQ5_oGQDnpsj5A,Declining,Growth Opportunity,cleanliness_ambiance,1
DZglT5FP5VNDQJU3PuRIHw,Declining,Growth Opportunity,cleanliness_ambiance,1
IzyQVIJG8JAnOiRQPb0-wg,Declining,Growth Opportunity,cleanliness_ambiance,0
eFB8nsciED7EupYVyAnTyA,Declining,Growth Opportunity,cleanliness_ambiance,1
AlH5V97JSAu7AL_xdibMIg,Declining,Growth Opportunity,cleanliness_ambiance,3
SjCxvaC-OZLnOqAqHTXG_Q,Growing,Monitor / Intervene,cleanliness_ambiance,0
YzluF3FNGjnW-tOrLZt8JA,Growing,Expand,cleanliness_ambiance,1
WeDn7iD1ckcEg7YttkduWg,Declining,Growth Opportunity,cleanliness_ambiance,2
AauDx7QSes9nZOAAa4LIbQ,Declining,Growth Opportunity,cleanliness_ambiance,2
ZForVw2ZTiwDGfZ0XvZsXQ,Stable,Expand,cleanliness_ambiance,4
lS42krxXMm-HIk7dntRsKQ,Declining,Growth Opportunity,cleanliness_ambiance,0
pORvWLJb_ioqIrNo-yacfw,Declining,Growth Opportunity,cleanliness_ambiance,1
