review_id,themes
02UtLzKT7Q_x8mxLxSrGXA,"food_product_quality,service_speed"
JxSHQHVHRPAmkMP2j-LozA,food_product_quality
J4htOALvTIZd6cP8OCZyGg,"food_product_quality,staff_behavior"
oMI1Fnz3fUgKPzUEA6ExOA,"food_product_quality,staff_behavior"
--FlNbnQrzpsppTrXOAN4Q,"order_accuracy_wait_time,food_product_quality"
qrhwQYvs7vkqNPrbJ6RwVA,"order_accuracy_wait_time,staff_behavior"
6KPvid-xI8VfETwmSsN9MA,"food_product_quality,pricing_value"
fwnfz5rVuseF1BHPOA9zOQ,"pricing_value,staff_behavior"
8v7EcsEJoXMV5GNsEZE9Bg,"food_product_quality,pricing_value"
_H7839308kkjFyuDbPJ2xw,food_product_quality
LY8_5tPgF6_5-yd_KpveCQ,"service_speed,food_product_quality"
woxLXSieA_9CFWTWvVGMuQ,"food_product_quality,staff_behavior"
jrpGCx57qHrjdqMNoO0CqA,food_product_quality
Wl_O3m4LANUB8aJILVBrCQ,"pricing_value,cleanliness_ambiance"
CQaumTfKXLhOr1MguxYwGg,"food_product_quality,pricing_value"
r32mNVwtEFVt_WWuYuoThg,"food_product_quality,staff_behavior"
o0tOIuT1uJXsiTz1hYW9cA,"food_product_quality,staff_behavior"
R28dAx8rT8XJOBcqO8xl0g,"food_product_quality,order_accuracy_wait_time"
7lnbvubnWelE5siSx4QEEg,"food_product_quality,pricing_value"
DkRmleJPxx83geU8o6Ah7w,"order_accuracy_wait_time,pricing_value"
FzI5ty9OXp2Ve17Xk6js7w,food_product_quality
_Td38eEZK5RMVI24dHVqIg,"food_product_quality,cleanliness_ambiance"
dBbBmVGSj0_HYEFmEYExXQ,food_product_quality
2xxFOKQpd0XN1nThcirUSA,"staff_behavior,food_product_quality"
HfNCwFOfdk_TTVS7Q_Vmgg,"cleanliness_ambiance,staff_behavior"
Kn1j_v9YxPBMaG8V9na09w,"staff_behavior,food_product_quality"
PsyEFrVvW67CAfx6oKyABA,"food_product_quality,staff_behavior"
V8flweFbTo8RPwd1qDHKMg,"food_product_quality,staff_behavior"
s_0G_qPKEwOZsD7djJNZXg,"food_product_quality,staff_behavior"
kxtflDsfCmpgenMzkIgV3Q,"staff_behavior,cleanliness_ambiance"
2DH5aXDZd4o4B0MDzfYrXQ,"staff_behavior,cleanliness_ambiance"
pK8zHorrkcaHLLzD_bbf8A,"staff_behavior,cleanliness_ambiance"
uzL9_64WWFqg5hrd9Fp7Mw,"order_accuracy_wait_time,cleanliness_ambiance"
VK43z5Yji-teNmOf5Zm0zQ,"staff_behavior,order_accuracy_wait_time"
TlVa5ULkxrJ_ShNs_K3vOA,food_product_quality
QuYOjJDc8sRo4zaM2yZlug,"food_product_quality,order_accuracy_wait_time"
guVgsbwBVn8wAQxwC9l4Hg,food_product_quality
Y64MyzaRe-9mOeEsG_PiqQ,food_product_quality
7c9p0zuSTEWjOKQAKrkpzQ,"food_product_quality,pricing_value"
TZkFP81q8zVweg5mSKm3rQ,"food_product_quality,staff_behavior"
N7Jj0FzOYGcvGQo1pzpLmQ,"food_product_quality,staff_behavior"
PckFXgJFui1kKqHfT56J6A,"food_product_quality,pricing_value"
O86b73HcGUfACA-2D8PkDw,"food_product_quality,cleanliness_ambiance"
NoHB1czNV0sWC-YBjvAVqQ,"food_product_quality,staff_behavior"
1kDp3vJMxb_ArORHQIp9Ww,"order_accuracy_wait_time,food_product_quality"
qd76iPGICmVQr0lD-IX8-w,food_product_quality
dc1KG4__lTYp94_xEyAIjw,"food_product_quality,staff_behavior"
G-TNT5l8dTJVlDvpgx1XLQ,"food_product_quality,cleanliness_ambiance"
qipVaf9CWoFFV9GbjQnHiw,"food_product_quality,pricing_value"
h77mNLojzHNioBIJ34AjYA,"food_product_quality,cleanliness_ambiance"
7e7zwzoADRaHgMi7wUagBA,"cleanliness_ambiance,staff_behavior"
dvUCrz6UiuqFrCkd1c4V1Q,"food_product_quality,staff_behavior"
nl0yktnCr7S6vwhyRgfutA,"pricing_value,service_speed"
4UIHo8wTHk1XRa8OpnceoQ,"food_product_quality,staff_behavior"
kEO0bv50wNJkjnrUVffdaQ,"food_product_quality,order_accuracy_wait_time"
cLrPRvFjz-Z8aibLKyhdew,"food_product_quality,pricing_value"
EOC2x1RDNfd8gpQxu1LpAw,"order_accuracy_wait_time,staff_behavior"
1HmFSBF49JGr9j1P2oh17w,"food_product_quality,pricing_value"
w_ShP7Sr9Rg7apr5UJJjuA,food_product_quality
ppij35b7ufZoKicYsYy78A,"staff_behavior,cleanliness_ambiance"
IDTxX-0xFIkdMB63sN8Ieg,"food_product_quality,staff_behavior"
Z4lIYXyNAPdZxMrVkYVnUg,food_product_quality
_upOkEZZnrfw0NZRwQ_p9Q,"food_product_quality,staff_behavior"
PKl-ob74XvKTyAabTs0OxQ,"food_product_quality,pricing_value"
TfmDXzFzuCiRKl32bM1yUQ,"food_product_quality,staff_behavior"
ou4ETWpMFQa6xVF88rPyeA,food_product_quality
79EmuP09uoZiqkgb-dAQgQ,"food_product_quality,pricing_value"
_jvQwUNbBhR3ddTvN-Sm1w,food_product_quality
ho5ircOOcRelBFgeNNRprg,food_product_quality
ueDZYb0gH3uzym-LzuNCOA,food_product_quality
wWtfFFwpE1cl8An0Cc0MMQ,"cleanliness_ambiance,food_product_quality"
Ez3h78EOrkLKictE8sRoqQ,"staff_behavior,order_accuracy_wait_time"
Io4lEukdQ9q5M0oyBZqgEQ,food_product_quality
Iruj3kB16rblmNszDl19jg,food_product_quality
U_GcvywxraZe36wx11_UrQ,"food_product_quality,pricing_value"
h9zyM0MaGWO1ozNBLdb_DQ,food_product_quality
xJT799gT7ie0uSUsdQC0Nw,"food_product_quality,pricing_value"
wlgTmR1bQRvdY4wE-NJ92g,food_product_quality
QOzgekEO8HhRCsTZgjJxMQ,"food_product_quality,staff_behavior"
p1h8jRA4oN-yIl9GL-jctw,food_product_quality
Q5jxeuJYy9i0eCEa0C_pHQ,food_product_quality
AR8Hu0JiXci6SzaZmtcaGQ,"food_product_quality,order_accuracy_wait_time"
Cg4BCaZj6FbzbkW-ZfOydA,"cleanliness_ambiance,food_product_quality"
Yo8kDueGgL5CKczauvOd2g,"staff_behavior,order_accuracy_wait_time"
KgJWaVSw0SJWHkkju5dlFg,"food_product_quality,pricing_value"
AnouvcvGyVLfLradEshcmw,"staff_behavior,cleanliness_ambiance"
NTIb-2QDdLamLgIxkC_QVA,food_product_quality
KHcEeIN4zzT-LffHH0n2DQ,"food_product_quality,pricing_value"
0HyglMs0JgXRLx73lwCNeQ,"staff_behavior,food_product_quality"
MzUceL6oKhUM9urfe2BQDw,"food_product_quality,staff_behavior"
cD1zI91rRLxFUFbpQLuPTg,food_product_quality
oRbQe79PxboW5LuKzeoGyQ,"staff_behavior,food_product_quality"
jl5mL1ngoOcfvBCHEBN7tg,"staff_behavior,food_product_quality"
afOsYLdn21aAr5b0B4Z-7Q,"order_accuracy_wait_time,staff_behavior"
mMbpLdENL83MyngGGe4DPw,"food_product_quality,service_speed"
US9GB0Mi49crDBiChp7ddA,"food_product_quality,staff_behavior"
oDhjgXQITYSmiyU2uRViRA,food_product_quality
RgOq4f4-mgo5hwr5ZJHeoQ,"food_product_quality,cleanliness_ambiance"
b8csQCDEDVwJfeICrFOq1A,"food_product_quality,cleanliness_ambiance"
ldpdWC5Um4m3D8EsVRkYBg,"food_product_quality,service_speed"
d5RHq_kY_aKPMpVVPLeKlQ,"food_product_quality,staff_behavior"
nT22n_CZJCStyNWMrAcINw,"food_product_quality,staff_behavior"
QYg0iloJnMY1dT_O2ZDFww,"service_speed,cleanliness_ambiance"
A6hHAMkyLlx6Ho5C5YYAIw,food_product_quality
LU0mavz74uFaRaKBn-bsqw,"food_product_quality,cleanliness_ambiance"
czt2Csooi9NyKxM6dO3_9A,"food_product_quality,staff_behavior"
9ZlrJTxRLH8kest_2N1CgQ,service_speed
VO2AnOW9ZT-cQTOIeGeWzQ,"food_product_quality,cleanliness_ambiance"
w_W99A4uu8VtPfetLsXVNg,"food_product_quality,cleanliness_ambiance"
ntyc7wUQW2yKklAQDH82Cw,"food_product_quality,pricing_value"
7g2M6oybGZ6g0VJp18cg6A,"food_product_quality,staff_behavior"
3VDbuozFHCq9twaCXgKJhg,"food_product_quality,pricing_value"
EOkKqyJKk2CxMH62a1qeLg,"food_product_quality,cleanliness_ambiance"
YMh-7N06ecqpUlGbcT2E2A,food_product_quality
AXVe4TPoue1VUJrQR2ZYjg,food_product_quality
1pLtp0OfQorrq7lqVqwTHg,"food_product_quality,staff_behavior"
SNouFgpn7tSed5rW7HV1bQ,food_product_quality
6bp3vxWUeb8LfIE9eXvf-w,"food_product_quality,pricing_value"
sqi_BUREnWe8ThXyOTQCzw,food_product_quality
khyp2V5K7Jyrn0PFfpUMSw,"food_product_quality,staff_behavior"
d7Li_681ChhJWqokOluQWg,order_accuracy_wait_time
B9MP9lb4qdkZCaFnMAT70Q,"staff_behavior,food_product_quality"
1DxO_g3LLi5h9-3dUN9JLw,"pricing_value,food_product_quality"
JQ8C6eSa1CcC-PFRaundTQ,"food_product_quality,staff_behavior"
L8etcFugc5ZFJPpPaaSvVg,"food_product_quality,pricing_value"
5Eue8g6OfEvG-t_VbEqE0A,food_product_quality
0wgvsrhVYo6RGSoHZSDkQQ,"pricing_value,food_product_quality"
GM6YKkHCZVm9oqZaYddbxA,"pricing_value,food_product_quality"
h46LX2k5g3vCMm0Vz5lfrw,"food_product_quality,order_accuracy_wait_time"
CCdizfCeV8pfuu7jYb9DyQ,food_product_quality
HLdL-UMlXE0sHzsMKKftZQ,staff_behavior
fwIZGQtEwQHx2WVvMI9m0g,"food_product_quality,pricing_value"
QJlYOo5IJ1r7vNtSg-BTBw,"order_accuracy_wait_time,pricing_value"
LY4KC1XSNX8NDkQepC-dgw,"food_product_quality,cleanliness_ambiance"
cYjWnC4blqIoXk44qu948A,"staff_behavior,food_product_quality"
yiYh04hdYRg2n1MGQM0Qew,"food_product_quality,staff_behavior"
plbzfbACXOfcRDwqDsCVBA,"food_product_quality,other_none"
bXxVpOP93i9yvYl4gtYc2g,"staff_behavior,food_product_quality"
cwSOTFckklRj1KsVL_P9VQ,"staff_behavior,cleanliness_ambiance"
DNbi-isZqlXwwQ5zBZNlbQ,"staff_behavior,food_product_quality"
IRu33Vq4IPMF-H8_OSVfoQ,"staff_behavior,cleanliness_ambiance"
GtoiQpZP0GOZFQ8VjRjypQ,"food_product_quality,staff_behavior"
tavDmgynYNsl-Slkc5voXQ,"food_product_quality,staff_behavior"
Mzfi12laH2lcHlrgj37h-w,"food_product_quality,staff_behavior"
qA-0RSgMIUuCdcSyk9VwPQ,"order_accuracy_wait_time,staff_behavior"
AKQ5exqR9oTfI5IXjjSKnA,"food_product_quality,staff_behavior"
56ObEoLjIB3JZJow0HEKMQ,"food_product_quality,staff_behavior"
u4_NcVoBvS-xudNX98M_EQ,"staff_behavior,food_product_quality"
z__-M47Ny12e9eAYl4OHTg,"food_product_quality,pricing_value"
Z8frBzzjPesLIGvJbToT7Q,food_product_quality
mW6JYRVFLAkZouQgtNvdTw,"food_product_quality,pricing_value"
b-pSMWmJdNVh7qnQf3AR4A,"food_product_quality,pricing_value"
P0gv-ERZEhDGUlUr54DehQ,"food_product_quality,order_accuracy_wait_time"
pSe5DPjDRST3o7VK-6b84Q,"staff_behavior,food_product_quality"
CB_k6isznFMZ4nz2UK6KXQ,food_product_quality
cGS5tXMgyMhb_j9B5N7kOg,"food_product_quality,cleanliness_ambiance"
EomqGLO5NqSGIFPskzAPKQ,"food_product_quality,staff_behavior"
7ktCGdWz0aMiuN6qj2KEgg,"food_product_quality,staff_behavior"
89X_PRpOd2WuDV3kkgLcKg,"food_product_quality,staff_behavior"
-_WVlCAilKZLGxyjfQtGjQ,food_product_quality
L07k_y44neUVCHi9ipygkA,"staff_behavior,pricing_value"
9I9jQmyCaC6RTP8TItLyqA,"food_product_quality,staff_behavior"
AqSBBFBfa-DSCUAQhHuECw,"food_product_quality,cleanliness_ambiance"
OvN0Xz8urKBPj9UkVAilaw,"service_speed,food_product_quality"
LyNvicV8S9im7HYPmTEmgQ,"service_speed,pricing_value"
RvgYWD1WcyeE5LnijiyhKQ,"food_product_quality,order_accuracy_wait_time"
0oaDpBUejDsg-w9DtxtxRg,"food_product_quality,pricing_value"
lpeZo7JFmaZxwS5sORS8RQ,"pricing_value,food_product_quality"
3KIQ_gn_RQ8Qxhyf73CUUw,staff_behavior
34NvDh7wla18GSfaSu5JMA,"food_product_quality,pricing_value"
N-FF0mhTcjcakl3Rj1rkdg,"staff_behavior,pricing_value"
WDXUgu_9RnLp_Dhhl3Mpiw,"food_product_quality,staff_behavior"
kgkZjlfWRY4mtTSE40lnrA,"food_product_quality,staff_behavior"
OzDInWlkNGRvHO_P4cm6Pw,food_product_quality
EvMsh6Pkgxa90tQcpKdJow,"food_product_quality,staff_behavior"
NJtBV-qq3yZxPYLksUpnHg,"food_product_quality,staff_behavior"
ZIkrOLy1mcOqXIYVjneaQw,"food_product_quality,other_none"
zQnNc5erdteVuZCFzcMXPA,"food_product_quality,staff_behavior"
EmDJfrE1oP_GDv4Uj3zXgw,food_product_quality
Yp7ur2huX1qMzRgiZMwqNQ,food_product_quality
RKF8NKdjO5wY5tCG0Xiqiw,"cleanliness_ambiance,pricing_value"
Zl2Gl_qQupN7P2E1ix8pQg,"staff_behavior,order_accuracy_wait_time"
B5t40V69RWUKVeGTKTn9KA,"cleanliness_ambiance,order_accuracy_wait_time"
Von7bsb1NouAJyLEzGBexw,cleanliness_ambiance
xN6Np3ykpI541ljFriJtbw,"food_product_quality,service_speed"
-D5fEXa69re8Fz8oDa0Glw,"staff_behavior,food_product_quality"
lED5E_uKC9Djx7eRP5VEnA,"staff_behavior,food_product_quality"
V8gD-qZQenpjZQq5kaKswQ,"food_product_quality,staff_behavior"
h7im4uRWj_k2wLl3W2rOdg,food_product_quality
OGU045ddYdlIFdlAE_b-8w,staff_behavior
oSdnd6KMOtyPQyWcyC9zLQ,"staff_behavior,order_accuracy_wait_time"
7hqvMYWWUP1tmjRl97ThIw,other_none
23wErB6lpKvy64KkdBOl1A,"staff_behavior,food_product_quality"
RhyAp51Xk7-Xq-m9X_4z5w,staff_behavior
_czLkecUDjssJ32vjg3m8w,staff_behavior
AoUAyMZghO_WXNYHRIfIgQ,other_none
C3K5zA7uKnpUR-XrYKTHkg,"food_product_quality,order_accuracy_wait_time"
jkdyU15bKw3SX7fFTenELg,food_product_quality
U6hldwXQlyPNbj7EpFZkVg,"staff_behavior,food_product_quality"
-_AUyHkLBqV1IAahVGCULg,"staff_behavior,food_product_quality"
lyDkIzGHLIG6_X6MD7CFIw,"order_accuracy_wait_time,food_product_quality"
04W111TB2YrjK6r6lpjPXg,"food_product_quality,pricing_value"
buUOMtm7kuU6KZfXRULkCw,"food_product_quality,order_accuracy_wait_time"
zcps1y_ClwqUlP8aPC3wVg,"cleanliness_ambiance,staff_behavior"
Ff4xOWm2nGQxeiFj_b2lGg,"food_product_quality,staff_behavior"
xBO1oGIoa7t9XOuRcvEepw,"cleanliness_ambiance,staff_behavior"
ofODI6xEgVazDEB0hRrIvg,"pricing_value,food_product_quality"
LGyKSakoFTH6OFlXB1Vw6w,"food_product_quality,pricing_value"
Xx8QHEOQikmAJ_W9R6otLA,"pricing_value,staff_behavior"
eDkVCeVJmxd0n0Dk_jt9vg,food_product_quality
YJ2LiVWJwcb4OfJlXRm7qg,food_product_quality
FKaM5B4Sc4TeBF1cWSeuhw,"staff_behavior,order_accuracy_wait_time"
QYlKSQpQT-9j2tJiPZhOjA,other_none
PSzGSHoKN_tub-E3xmE0rA,"staff_behavior,cleanliness_ambiance"
1PSJh_BM5VVsOGGPoZiEGA,"order_accuracy_wait_time,food_product_quality"
5NyXIQu1By9eo9iXbi3aww,food_product_quality
k53g8r0VyyYdTKli4gYJ2Q,"food_product_quality,pricing_value"
Ztpa1896NzjW9KSESsoyOQ,"staff_behavior,food_product_quality"
YwPmTHxO8q6cabAwxxR8QA,"food_product_quality,staff_behavior"
5cxsux3tc8dIKAzoPSlRlg,"staff_behavior,food_product_quality"
45LO4FGQoIRXUS466ezcug,"food_product_quality,staff_behavior"
Bvc0UQktxdh7Wja8_iPJaA,"service_speed,food_product_quality"
xwaGW63dXU4UNSkmQKexQw,"food_product_quality,staff_behavior"
RaHi1qOz399zSt-fsVLCKg,"pricing_value,food_product_quality"
T42qqZFpjCu0fxviMxqJsw,"food_product_quality,cleanliness_ambiance"
Gl5Pnm0t2uiRe5ltnxjYfg,"food_product_quality,staff_behavior"
yNR-FnnLkpTV0PUi4TQFPQ,food_product_quality
Axqz-S0lnPzc5VdOcw3KCw,"food_product_quality,pricing_value"
phgjKXKRqBz-gQHLXThRag,"food_product_quality,staff_behavior"
cnjg8hdQS_dzEN83s-BX8w,"food_product_quality,pricing_value"
mABrzFWNLCJa3lDPZviivQ,"food_product_quality,pricing_value"
X7DjTkJ-1LtMUPGPcjEy5w,"food_product_quality,staff_behavior"
IyE8bFZNO-RqZUAxFueUWQ,food_product_quality
uvgETpuev2Ue6X6s6hJV5Q,"food_product_quality,staff_behavior"
mpXC-01gatIplukWHcWkuw,"food_product_quality,pricing_value"
GaBbPFvTWe3M4y5WQuY5jA,food_product_quality
C6H9kMUcOkoe7uxdOvwsvw,"staff_behavior,food_product_quality"
Z3uqEa6sZ15GBFxYXcbbew,other_none
BEnHgSblAS7C-NHNHQzr1Q,"food_product_quality,staff_behavior"
VCAdhyzdFeDIgyvRGaXjCA,"food_product_quality,cleanliness_ambiance"
Xp4CLwHmGbuPdCvuBc2Lkg,"food_product_quality,staff_behavior"
ziLyD9cXtbogf5dG3uzoLw,food_product_quality
BCtfpXvYCW9J1GZ_j3mgKQ,"food_product_quality,pricing_value"
WZR9nTTgpbsqeljMXwDOdw,food_product_quality
iELX9Z0VfBoTzsq2sCXz-g,"food_product_quality,service_speed"
KBWMJhPCaSxjlWKAvyNkWw,food_product_quality
nQtf3kaWS38G6rIT22gDaQ,food_product_quality
hrj42BoflLH7LGDaIgbPSQ,"staff_behavior,cleanliness_ambiance"
1Q6fPHuFypO_fR-u9uSF2g,"food_product_quality,pricing_value"
cl8fNJViWyUB7o1CBmET4Q,staff_behavior
xE7zrCbji-gf4Qahd1RL0Q,"staff_behavior,pricing_value"
lsEolQNvpBl38fNJ2JJ-JA,"order_accuracy_wait_time,service_speed"
sTZxxCF6X_cjVgoL9oSMqQ,"food_product_quality,order_accuracy_wait_time"
FbLFT1V3thfVCVmAQHkK2w,"staff_behavior,food_product_quality"
G6-0A-HzcEXpcB9CEOl_eg,"staff_behavior,other_none"
JdjVwnNWMvdkfOx_osUqWw,"staff_behavior,food_product_quality"
oDwiflwTUwDmcL35tUcCDg,"food_product_quality,pricing_value"
IINo9JCbMonskKx1wNiwiw,food_product_quality
1uoofhPb2Ixk0HAsXQaSVg,other_none
b_NFuJzSt2FD-3DZjAnYLQ,"pricing_value,staff_behavior"
kqP4VlCB3Sfv9ZX4xYvM_w,"food_product_quality,pricing_value"
ICJ_hS9HeF3ZNSB3Q-j3AQ,"food_product_quality,cleanliness_ambiance"
gRbp7PqTYJrZdalYYwK04g,"food_product_quality,staff_behavior"
JRzI4pKGvZbSE4CXtTjNIw,"food_product_quality,pricing_value"
34OHHMTTfGUmUjg-cfJ4Ww,"food_product_quality,service_speed"
MC77XaZANvjuJmBfj9PCKQ,"food_product_quality,staff_behavior"
-Fgqodh0h_QQHFahLnrejg,"food_product_quality,pricing_value"
6-V7d9mB5I-sxnUu7Iecng,food_product_quality
ZVzXSrWjtvUwc2Jq3EjT3g,"food_product_quality,staff_behavior"
GQ8ZWjJ3ZWzoqQbnOHfA1w,food_product_quality
aI6B8aAGyqk1cz7sKqzXAA,"service_speed,food_product_quality"
n849ylJs3RRAqpkFLhs7Ww,food_product_quality
CesUEu7Q_RLmCgrS-HKxEA,"food_product_quality,order_accuracy_wait_time"
wGXoasq1vHnGr0sbrSITcQ,"food_product_quality,pricing_value"
2Kd4H-4QZ-AMizukMbHDkw,"food_product_quality,service_speed"
nCIjKrIlwGQdcPy4J7INLQ,"service_speed,staff_behavior"
JDflmZS1uU7XCNXK2FijdA,"food_product_quality,staff_behavior"
iuBdpdGmpdfK_6lbjIrgEA,"pricing_value,other_none"
VunIBhElEn1abpdFJq_hew,"staff_behavior,cleanliness_ambiance"
XsCafZ9oUHZkNBRSvadtpw,"staff_behavior,cleanliness_ambiance"
x5MrfHDj8guYOwuyLyqJZg,"food_product_quality,cleanliness_ambiance"
kALEQlJC8A482uJJWVNmgA,"food_product_quality,cleanliness_ambiance"
bAQgsZi9aZSN46OpJRDfaw,"service_speed,pricing_value"
KiV067Fjs2ssWy8MZ1nuzg,"food_product_quality,staff_behavior"
jsTSA8uRCq1S-lsfFzJOlw,"pricing_value,staff_behavior"
g2bvggCjhWNx-UdG2gCcHQ,"food_product_quality,staff_behavior"
wSn47BVFgkM_327AcIufJg,food_product_quality
ypUTBmK6oD875YyqrMx7TQ,food_product_quality
dy2O4VROAKKnI6BtwfV8AA,food_product_quality
y6WbumzR85vgiEGY8Mp_Dw,"food_product_quality,service_speed"
S9Vc63wcDBDDXzdRBpamKQ,food_product_quality
gracn-twu4ILnMwqC4Dliw,"food_product_quality,pricing_value"
5QikNp5y0_BMKVBBvxwFNg,food_product_quality
4bVulBGq6lK42cSfDyW3ew,staff_behavior
XmOnP_ZJmPzFdP3F8JJmCA,food_product_quality
jwoaa1HhMBkMRuQEj8gw3A,food_product_quality
DqgVHdj5GOu7dCOxJNvFiw,"food_product_quality,staff_behavior"
yAeb1t8gEm5cbiScFt9KPQ,food_product_quality
WxXocCOg04WaEQvnSOnKCg,"food_product_quality,cleanliness_ambiance"
olgwwvfzua2LG01d8NOSGg,food_product_quality
sxqeYB_Z3VmXww0WSLfvjQ,"pricing_value,food_product_quality"
5ls8cLyy90dNHrgaVf8puA,"food_product_quality,staff_behavior"
E7rmE7-I7IFDPoJNCxyh8g,staff_behavior
nP8nBukTaBIsms-Tt9kGBg,"food_product_quality,pricing_value"
qFrLrXi66sQHXJbKkMvcdw,"food_product_quality,staff_behavior"
LW53Hxdf87gQl00TNN3eiA,"food_product_quality,staff_behavior"
49dYpmIvtOuV8fxflT8NuQ,food_product_quality
WvWVpanW4kTSBJ64FtUvXA,order_accuracy_wait_time
VZNb74wxNSlvPPamC8E8rw,order_accuracy_wait_time
kgesCLG_LG7Tq2opO-UUgw,"order_accuracy_wait_time,staff_behavior"
ADf52ScWmWWaGRBfmTzjgw,"order_accuracy_wait_time,staff_behavior"
qvTqQXRx8t7jVVGOnv1dxg,food_product_quality
i2H_tL3eUFyBXKImNCpXew,"service_speed,food_product_quality"
3xWwKwgq0NigtDVB_ypudQ,"food_product_quality,staff_behavior"
iy3aOzT2Spb5clxzq9WgAQ,"food_product_quality,cleanliness_ambiance"
L9zNe1ra-cfoSdrtBZ4KSg,"food_product_quality,pricing_value"
TexzZTyqD76neIzLiRgiIg,"staff_behavior,order_accuracy_wait_time"
EYsjiX2kHcR7GcrHrzdNGA,"order_accuracy_wait_time,staff_behavior"
r5KMsAzitpWmtZV23v18Cw,"order_accuracy_wait_time,staff_behavior"
hhCRPSxLSv3_5xozREMBcQ,order_accuracy_wait_time
KI1hBuoKZ2gZ-mkb7-BcTg,food_product_quality
OZIQUOi1yVpuXeT3hhz4DQ,"food_product_quality,cleanliness_ambiance"
obr8uMhr1X30d9AptaOZRQ,food_product_quality
UFtklImqUwIsLDRti-IC3A,food_product_quality
6PT37bTxkLXg5vwrWs7S5g,"staff_behavior,order_accuracy_wait_time"
KfUGHyxSpQqm7vYReYVlHg,other_none
cf4AfxPZ2Q6g0VIOfRW7Hw,staff_behavior
TD62nIuGP3TEPQiYMp0U4w,"staff_behavior,food_product_quality"
d-ihxVPhdtxeYI07y8JUOg,staff_behavior
Cj88IfjgdOXWYwMRH6El6w,staff_behavior
ee4egzcPYcboZiwUCMwYMA,"food_product_quality,pricing_value"
MZwPwGvWF-NecBzYavUgww,"food_product_quality,order_accuracy_wait_time"
amkvMlfxK5lPzV7gMj5Lfw,food_product_quality
Mih_AQSQGkcWpizvnKD0-w,food_product_quality
uix_BSwHBOl0LCny3AJXVw,"food_product_quality,order_accuracy_wait_time"
kKmFyPmJINMk-GdWXyCkqQ,"food_product_quality,staff_behavior"
8TduvPfsiNLFA6yIDsGx9g,"food_product_quality,pricing_value"
A6C0LRF3xHxPB7nwpOCDlA,food_product_quality
owMGf7g6pU7KJWtK58Pwwg,"food_product_quality,pricing_value"
UqoaSZa2TzZYXUXpi5AkUQ,other_none
Pk0FChRLsMCG5ZK-fWztLA,"food_product_quality,pricing_value"
BmTDeoyra_LEmJdHGzaC8Q,"staff_behavior,food_product_quality"
ZLbXGm_8CHOb23IbhMo74w,"food_product_quality,cleanliness_ambiance"
7KCdDnlyKDSnZWxdNd7DUA,food_product_quality
ztF8OVIILrLWd5GuNxyRzQ,"food_product_quality,staff_behavior"
ZZqCXgErvcDGin3bdvzmgw,order_accuracy_wait_time
c3UrOXXrrUumB7UlyU7F2g,"food_product_quality,staff_behavior"
6iD5JkBdCfxHwk9vhEAkfA,"food_product_quality,cleanliness_ambiance"
nF3DiIKgaouvynPXawYrTA,"food_product_quality,staff_behavior"
fk81K2RJKqqMiohQ9bNN8Q,"staff_behavior,food_product_quality"
jgzaZnVPExjw7SbVSvRdYA,"staff_behavior,food_product_quality"
hiehnF9hUNAyhVcXlnVNvA,"food_product_quality,pricing_value"
wD2z3fRX4ySlt2rF6JBJFA,food_product_quality
fepsr0YYxTE2crvuN9PMWw,"food_product_quality,staff_behavior"
pyy3P7PJp3uqowW60bfknA,"food_product_quality,order_accuracy_wait_time"
1W5X63kNCTLgavIFt_esNw,"food_product_quality,pricing_value"
KK0Ge0dQORYXoL_nhyiH6w,"food_product_quality,staff_behavior"
mGpfEVjNN3FMF6qxLTI0CQ,food_product_quality
AEGgG-KSua6hyBNeHB_6uA,food_product_quality
YChLoip_91yQd3f9IBC0Yg,"food_product_quality,pricing_value"
F3o1VfRTV5Mf-gZpgRVm3w,"food_product_quality,cleanliness_ambiance"
mkDPMNo1t3YkEBWE14WFig,"food_product_quality,staff_behavior"
4QRe_tzAmEg9ZpUKY0YXFQ,"food_product_quality,cleanliness_ambiance"
xBPXq9ivukyYe7ek-I9uQg,"food_product_quality,staff_behavior"
jM9PDvfgI0rS52ccqMuDUw,food_product_quality
7jroH6tvm6ht61Bqslq3vg,"food_product_quality,staff_behavior"
fWWbogYpjKkBTdi1QjRR2g,"food_product_quality,staff_behavior"
B1IcFt849aAae1Dx0QY24Q,"food_product_quality,staff_behavior"
NUBtkB04m67ER9sAX9TqnQ,"food_product_quality,cleanliness_ambiance"
XL2434h6jzFPFZB7dfN1yQ,"food_product_quality,staff_behavior"
J5gQxJzkviXhEgl25nTGFQ,"food_product_quality,pricing_value"
_30PiUWj61a_JYNp503d9g,"food_product_quality,pricing_value"
XGpzUaNkOZzWo8oy1xxfBQ,food_product_quality
Xf4U3aN9wWQDSnWImTb11Q,food_product_quality
9OcTQTvm89DWuBVbkQDvvQ,food_product_quality
QHkYOUtKGsXi9k58knYi9g,"staff_behavior,food_product_quality"
BheQHOBHKVuz1gOZbv7_Vw,"food_product_quality,cleanliness_ambiance"
B9yB8NO4l6UH5lMv6sM72A,"food_product_quality,staff_behavior"
qHTuIW39K3S8QslUknpsOw,"staff_behavior,cleanliness_ambiance"
VyOVFUmswKoSQgBVNcfkFw,cleanliness_ambiance
EGOAK9OO7ZKSJJx9MWop8g,food_product_quality
JQ0F4FyjKm4DC6T1H6Y8MQ,food_product_quality
