review_id,user_id,business_id,stars,useful,funny,cool,text,date,period,merchant_status
heoA2d9EevDvN3f7vNcQOw,5brVyYOgkbT_ibCUrxoRiQ,S3-EuL3U_nQmiugDnYPiFw,3,1,0,0,"I ordered a personal size pepperoni pizza, some sticky wings, and a beer to wash it down with.

My dining companion and I sat at an outside table. What I liked about the tables was that they are night right at the street but in view for people watching.

I enjoyed the food. The pizza is made to order and very greasy but I love greasy pizza as long as it's flavorful and it was. I think they brush a butter or butter garlic on the crust which adds to the flavor.

This place lost two stars because my food was brought out to miss with an empty pizza box. I had to go back in to get my pizza which was still in the oven. The guy that took our order is the same guy that sliced up my pizza. He was doing fine until he picked up my pizza to put it in the box, scratches his head and with the same hand used to scratch his head, he provided my pizza a nudge into the box.

I was hungry and didn't want to request a new pizza so I cut off the crust of the slide is touched and the two neighboring slices.",2021-09-12 14:40:03,recent,Growing
BtlPWAtf4Ftdnjh87vJ_hg,5brVyYOgkbT_ibCUrxoRiQ,S3-EuL3U_nQmiugDnYPiFw,3,0,0,0,"I would have given this place 4 stars with one star to go but two things just weren't right.

First my dining companion and I sat at an outside table and the ma that took our food order said he would bring out our food. Awesome, thank you. but then I open my small pizza box and it was empty. My pizza was still sitting in oven.

I got a good chuckle out of that but then as the same guy that took my order took my pizza to slice it up and put it in the box, he scratched his head and as he was putting my pizza in the box, he helped it along with the same hand used to scratch his head.

I didn't want to wait for a new pizza to be done so I cut the crust from that slice and the two neighboring slices and enjoyed the rest of the pizza.",2021-09-05 13:45:50,recent,Growing
2I3Mj22QO6c83vX-1XyCKg,Te3BwftEFN8C9WxImhfM_g,S3-EuL3U_nQmiugDnYPiFw,5,0,0,0,"We were so happy when this pizza spot opened near to us in Center city. Great tasting pizza, friendly service, the option to sit outside and a hood selection of well priced beers. A nice addition to the neighborhood.",2021-07-22 13:26:45,recent,Growing
xmIsWVpj9G91yl59mMyPEw,U88YX2dotNgrIfwTFhEfyw,SBDsWNjuMFTpUDgebenNDw,1,0,0,0,"First of all, the host didn't even bother making sure that our table was clean. He knew it was dirty and yet placed the menus and napkins over the leftover food. He even flicked one of the crumbs with his finger. Now, there were several times when we had to correct our server. We asked for a sprite and sheerly temple. He brings two sprites,( which took ten minutes) I then asked him for my temple and he said they ran out of an ingredient to make it. Which was a lie because he then brought out what I had ordered. Anyways, he brought out the wrong order and brought me shrimp instead of chicken which I am allergic too. It took us again another ten minutes for someone to come and tell us what went wrong with our order. Like the server the manager was unprofessional. The server blamed it on our miscommunication when everything was communicated several times since he had already messed up with our drinks. And when I kept asking about our food and our drinks he paused me to go work on another table. 
I am just so annoyed. That staff needs to be trained correctly and not blame the customers for their mistakes.",2021-12-12 03:06:49,recent,Declining
N7NouDQ9C_vq-xpYPyIANA,aAgno5u5nfw8_nn1AU6lWw,SBDsWNjuMFTpUDgebenNDw,3,0,0,0,"Service at the bar was top notch. We should have just eaten there. We gave our name and number at the host stand (""10 to 15 minutes"") and received an automated text confirmation. We sat at the bar and waited. 

We went back to the host stand 15 minutes later, and our name was gone. They had no record of us. They offered us a table right then, even though no text ever came saying one was ready. Then we sat at the table and had no service until we flagged someone down who had no idea no one had greeted us or taken our orders. He said ""I'll just take care of you myself,"" which is nice, but surely someone was assigned to our table. 

Last time we were here, our trainee waiter brought soups and salads after the entrees; when told those should come before, he said ""you should have told me."" Apparently he'd never been to a restaurant before. We never come during busy hours, usually around 5:30. Overall, we'd never come here if not for the bonus gift cards.",2021-12-03 23:36:46,recent,Declining
L4o68Kxducc9gqikDhXjNg,z2tuFgPlxlFzx_oaTabRdQ,SBDsWNjuMFTpUDgebenNDw,2,0,0,0,I will preface this by saying I normally love outback. But how do you not have any broccoli at this location?,2021-11-06 18:22:16,recent,Declining
XD_1w3KtpbYS9MLZsR87Fw,Dl-ILMCXPSpasoYJjN0aXA,SBDsWNjuMFTpUDgebenNDw,1,1,0,0,"So we went there for dinner and sat at the bar. First words out of the bar tenders mouth. "" I was left a messed I have to clean it up and then I'll take your order"". 20 minutes later we left. They didn't want our business. If they did the bar tender would  have said what do you want I'll get it for you and then I'll clean up. No tips!!!",2021-10-08 21:45:32,recent,Declining
Xjo_39tadz7TxtFSx5Biug,S4YtUN6caZHcXXEYG29xjQ,SHYPQbYqbfK4CwTDjtBH7Q,5,2,0,1,"COOKIES ARE AMAZING HERE!! Yes, insomnia have good ones- but these are larger and just beats them!

Chocolate Chip Macademia Nut & Peanutbutter choco chip were the ones I tried and both were out of this world. Sadly, they became a little cold once i reached home, but I'm sure couple seconds in the  microwave would make them good as new again! $2 per cookie.

Will probably get a cookie each time I visit!",2022-01-11 20:42:53,recent,Growing
Jrmdtj9UZ4NqLGXAU6mCZQ,Npa2aLAaIWi2olq-SE2wLA,SHYPQbYqbfK4CwTDjtBH7Q,4,1,0,0,"Yummy cookie! I got the Chocolate Chip Macadamia after seeing it crowded by a bunch of people. After reading the Yelp reviews, I saw that the nut choices had good reviews. It was a lukewarm cookie, though still good.",2021-12-29 01:36:25,recent,Growing
fyVqtKJExWSgL5opaf9_DQ,MJLQJj9en9FOEIGox8H9zw,SHYPQbYqbfK4CwTDjtBH7Q,5,0,0,0,"We love these cookies, I tell people all the time about them! I drive over from jersey just to hit up a couple spots, 4th street cookies being one. We are nut lovers, the ones with nuts used to have more so hopefully they add more nuts  but these cookies are nearly perfection. So worth it if you haven't tried them yet",2021-12-16 13:05:56,recent,Growing
nqM5X4stqfUl8e88BkjNcw,jNKKoDWxBcSFRYNvA2hqBA,SHYPQbYqbfK4CwTDjtBH7Q,4,1,0,0,"It's hard to walk past their cookie display and not want to try one! I enjoyed their chocolate chip cookie. I popped it in the microwave when I got home and it had my favorite type of cookie texture: slightly crispy on the edges and soft and gooey in the middle. These would probably also be even better fresh out of the oven at the shop. The cookies are a pretty good size. Definitely shareable, but easy to eat one all by yourself. They have lots of flavor options; something for everyone.",2021-10-04 02:08:02,recent,Growing
SnGWwCHMGRvT00OzIocbQg,cGs9Azzc2WSBiL_d6mLngQ,SHYPQbYqbfK4CwTDjtBH7Q,5,0,0,0,"Best cookies I've had in years! Everything is always freshly baked and every cookie on their website is always available. I particularly like the snickerdoodle and chocolate chip, but I've tried just about every flavor and they're all consistent. I go to Reading Terminal Market JUST to get these cookies. Highly recommend!",2021-09-21 01:55:57,recent,Growing
Gwb2BhC0YoP6ve1UNiYgKg,5idGMl9ar8oCpIuDaecvDA,SK5QTllf553tIKs0hGaZQg,1,0,0,0,"This has to go in the list for worst service restaurants in all of Florida.  Popeyes food is so good, but I try this place like once every six months and they never cease to disappoint to the point where it is now a joke amount friends around here.  Todays trip.  I wanted a regular meal thats it.  I order and she tells me they are out of fries.  Of course they are.  So I ask what other choices and she pauses, I can literally feel her rolling her eyes, then she very bitterly tells me what they are.  I say, none of those sound good, I'll just do the nuggets and the tea.  She angrily says ""pull around"", so I do and pay and there is no nasty exchange or anything said, but she wouldn't really talk to me and stared at me as if we were longstanding enemies.  No sauce in the box, so I ask for two.  She is so upset with me now, she can barely take it.  I pull away wondering why she hated me so much.  This place is a crazy example of how good Popeyes food is that a restaurant ran about as poorly as you can run one can turn a profit month over month with inept and often hostile service.",2021-12-24 19:00:11,recent,Growing
51_XK7Mm1m8GsdsL4zpmEg,nRrTJ2lv4MlJY8bzzOjkyg,SK5QTllf553tIKs0hGaZQg,1,0,0,0,If I could give this thing a -5 I'm stars I would. I mean there's not that many good Popeyes around the area but this place is far worse than all of them put together. I mean they always get my order wrong and the drive-through would be open but no one is ever there. To top it off the damn drive-through smells like someone took a fat dump right there in front of the area where you speak into the mic. Establishments like this Popeyes is why people look at Black people crazy as hell and I'm a proud black man and I'm thoroughly disappointed.,2021-12-11 20:08:01,recent,Growing
4zuqb1xMmn3RUIlmlRwwXQ,Mkr-cGlpdFjqnSw9UQDhhQ,SK5QTllf553tIKs0hGaZQg,5,0,0,0,Great customer service & fresh food. Restaurant was clean and we had no issues with our order. Manager was very friendly!!!!!!!,2021-11-18 21:24:58,recent,Growing
y0NE6fYTkXNQAjmf3evthA,TkHZMZbhxm4luidn-ldorg,SK5QTllf553tIKs0hGaZQg,5,0,0,0,"Had a great lunch at Popeyes today, staff offered amazing hospitality! Definitely recommend this location for a quick and delicious lunch!",2021-11-11 17:53:03,recent,Growing
PN6gPR2EwD1lYGIBymn50A,ucrbTSY7xm5wQt4ImpfHeQ,SK5QTllf553tIKs0hGaZQg,5,0,0,0,I don't do fast food often but when I go it's usually a craving for their original chicken sandwich. Every time I've come they've been friendly and efficient and I'm always greeted with a smile at the window. Not sure what is happening with others but I've never had an issue and have been coming occasionally for the last two years.,2021-09-17 21:12:42,recent,Growing
QK0HtnejDX8DHHBYCf_R6g,_0r7DH_LIDRH6nNajoreEw,SNxUXrSr-XkEkSQIdjmjhA,2,0,0,0,"Only if you are from way up north would you think this was good bbq. My husband thinks at least it's better than Sonny's but that's not saying much. My brisket had no flavor, the baked beans were canned and not even decent canned and cold when we got them. The pulled pork was done well or they would have got a one star",2022-01-09 00:07:37,recent,Growing
YHUWwC5qIw3tKQRLsXqWmA,Qd_IaItCHYe2MTl-rOPzFg,SNxUXrSr-XkEkSQIdjmjhA,5,0,0,0,"Excellent food! Love the local feel of the place and the fact that we could order alligator from a drive thru (we are from NYC)! You have to push the button on the intercom because there's no sensor or camera like at big chain fast food restaurants. The guy who took our order was very friendly and gave us recommendations. I didn't catch his name but he seemed to be a manager because he was balancing the drive thru, phone calls, and talking to staff in side. Regardless, he was extremely kind, helpful, and attentive to us.
The food was so fresh we had to wait a few minutes to eat It because It was hot but It was worth It! We ordered the gator cheesesteak, chicken tender sandwich, and fries. It doesn't come with any sauce so if you like ketchup/Mayo/mustard/etc be sure to ask for It 
Overall we had a great experience and we will recommend this place to anyone who lives here or is visiting the area!",2022-01-04 21:09:54,recent,Growing
ePjQzoaopDxnjhYcmrVlIg,5d7DAwQWJg2_xAwb-cFV4g,SNxUXrSr-XkEkSQIdjmjhA,1,3,0,0,"I gave them one star because zero was not an option.  There food is average at best, service is terrible.  The topper is having their political views on their sign.  This county is divided enough!  No one needs their hatered spread around Tampa.  ""Let's go Brandon "" has no place on their sign.  I will drive an extra 20 minutes and give 1st Choice BBQ my money.  They have great food and great service and I have no idea what their political views are.",2021-12-30 14:17:33,recent,Growing
4zFRZlCbyc-FNmyfOuFS3g,lhcHAk8HX5zpsLXE3ByxTQ,SNxUXrSr-XkEkSQIdjmjhA,1,0,0,0,The worst food and customer service. Went for lunch with several co-workers before Christmas.  I will never return.,2021-12-29 22:01:06,recent,Growing
skErzoBqe6d1mSzfa2h92Q,yN2wRYNs-W7R4kSpwkEE6A,SNxUXrSr-XkEkSQIdjmjhA,1,0,0,0,after seeing the lets go brandon insult to our President on there sign i will never stop there,2021-12-27 20:38:47,recent,Growing
LlniC_-J21vw5QR8DD54nQ,anA_ZREYbGYDIh1cyexXyg,SjCxvaC-OZLnOqAqHTXG_Q,3,0,0,0,Mediocre food...have given it a few chances now and everything I ordered has been average.  Ordered pad Thai last night and it seemed like it was just spaghetti noodles in peanut sauce. Disappointed.,2021-09-26 00:20:52,recent,Growing
SOGPPi67rw7Y0jiXSyGiyg,H3ntzjxFEsQvsFMNPRELKw,SwBhaxfQPbyhsi0QHUAN0A,5,0,0,0,"For thanksgiving 2021, I visited the Ft Lauderdale/Hollywood, FL location. It was first time visiting any of the or properties.  I prefer the Tampa location, the North Tower was nice, valet was nice, checking-in was welcoming and the rooms were beautiful & clean, the restrooms on the floor were clean and the staff was overall pleasant. They said hello, asked you where you were from & if you were enjoying your stay.  Due to COVID there's no bed service. I would suggest bringing wipes and hand sanitizer to do a quick over in your room & to wipe the slots & tables and I'm not saying this because of COVID, some people are straight up nasty and to protect yourself from getting sick & ruining your time...it's worth taking a little extra precautions. The smoking is thick; however, they do have a non-smoking zone I stumbled across (the place is big) and a non-smoking zone on the 2nd floor which was great (tables close down, not sure what time). About 3am the smoke dissipates...when it clears out a little. I tried my had at Black Jack and they were patient when others were NOT!  My trip was even better cause I didn't loose any money",2022-01-17 20:52:14,recent,Growing
TwuWxupINCSe4xuSxFThRw,9LlHYgYjvjmAFPRVAcv7dw,SwBhaxfQPbyhsi0QHUAN0A,1,0,0,0,Just to let you know how awful this place really is when it comes to their slot machines at this casino in Tampa if I could give it a - 0. I would do so.,2022-01-14 11:31:58,recent,Growing
AFHRKYkNkSLt2phNUZDAYw,KJjQNIPgwkUIrfXWAgn6og,SwBhaxfQPbyhsi0QHUAN0A,2,0,0,0,"i made and paid for my hotel reservation in late November. first of all, the central reservation personnel, though polite, are not very qualified. they will rarely transfer you to the hotel, even when you have an issue. i wanted to speak with hotel management and they told me they were not allowed to transfer me to hotel management. i made reservations at Council Oaks for a dinner birthday celebration for my moms 85th birthday. it was to be a party of 10. i specifically asked if seperate checks were ok and was told they were. when i called back and spoke to Council Oak directly closer to my arrival, they told me only 2 tickets were allowed for large parties and they did not even show the cake i had ordered months prior for $75 dollars. so when i got to the hotel on Jan. 5th i called and spoke to front desk manager Chris, very nice person, to advise him we decided not to eat at Council Oaks but at the HardRock Cafe instead. Chris could not even find a reservation for my party of 10.  just imagine if we had showed up for dinner at Council Oaks and there was no reservation, how embarrassing would that have been. Chris apologized and said he would look into what happened and thought perhaps the reservation was make at the Council Oaks at Seminole Hard 
Rock in Ft Lauderdale. another slip up of the central reservation personnel. so we had dinner at HardRock Cafe which was adequate. our server LD was not very good. we had 2 filet mignon dinners ordered one meduim and one medium rare. well the food runner gave the wrong plates to the wrong people and before we determined the problem it was too late and one of the people had begun eating the food. LD should have had them cut into the steaks to make sure they received the proper steaks, but half the time we couldnt even find LD our server. other than these issues, everyone and everything was fine. but you expect a 4 star hotel to be more polished. i certainly would review the central reservation personnel and get them all on the same page.",2022-01-13 18:18:35,recent,Growing
9wrLSEdntmhbMNtAXQnKTw,fCacceQR34tQA5NlLAJRsQ,SwBhaxfQPbyhsi0QHUAN0A,1,0,0,0,"I was there for a planned 2 night complimentary stay on 1/09/22 &1/10/22.  I gave them about 9 hours of play on Sun & again on Mon.  On Monday afternoon, the dealer & then the supervisor threatened me with expulsion from the pai gow poker table because I made some mistakes setting my hand.  I pointed out that the mistakes were mine & I did not ask them to return my lost money, I accepted my losses without any complaint.  But I continued to be threatened that I would be asked to leave the table.  So after about the 5th threat from the dealer, she accomplished her apparent goal, I voluntarily left the table (& the casino), then checked out of the hotel a day early (with a free room).  Having made hundreds of casino visits over the years in several states, I have never before been treated rudely by a dealer or a supervisor.  This was the second rude dealer I have encountered at HR Tampa.  I returned to the table after cashing my chips to point out to the dealer that I was far more polite to her than she was to me.  I said nothing when she made 5 or 6 dealing mistakes over the course of 6 hours, including neglecting to pay a bonus hand for a full house, and for neglecting to deal all 7 hands another time. Perhaps I should have recommended to the supervisor that she be expelled from the table & replaced with a more competent dealer.

My suggestion is rather than spend any money for their hotel (over $500 per night), you would be better off using that money to purchase a plane ticket & hotel room at a Vegas casino.  It will likely be less expensive & you will be in an atmosphere where your patronage is appreciated.  This was far & away the worst casino experience I have ever seen.

If it wasn't for the great service I received in the hotel & the restaurant, my 1 star rating would have been lower.  My rating for the casino is below zero stars; the place owes me 3 stars.

Bottom line, church bingo is a better option.",2022-01-12 11:40:55,recent,Growing
KdmCi5u0JGlH00JK5t4spA,4ERpb28GaqIW2FZHRCcpqw,SwBhaxfQPbyhsi0QHUAN0A,1,0,0,0,"My fiancé went there Saturday night for his bachelor party. While there, he was playing the table games and drinking a few beers but not showing signs of over served in the least. He and one of his buddies went to the bar where his buddy bought them both a drink. The female bartender served my fiancé's friend, but not my fiancé. When he asked where his beer was, she said its coming then walked away. After waiting at the bar for about 10 minutes without getting his drink, I approached him at the bar asking what's taking so long. He reiterated what the bartender told him earlier that is was coming soon. He kept having to wave his hands to get the bartender's attention and she would just look at him and help someone else. He then asked the male bartender what's going on? He ignored him as the female bartender was explaining the situation. He approached us and said the bar staff got word to not sell my fiancé anymore alcohol and to talk to the manager for further info. Then a man in a suit walked up to us, asked for my fiancé's ID, wrote out his license number and explained that they are refusing to sell him alcohol. But he did not have a reason why. My fiancé has a Myotonic Muscular Dystrophy so he already stumbles and slurs when he is stone-cold sober. He only had at most 3-4 beers in the course of 3 hours. So he was not by any means, overly intoxicated. We explained the situation to the manger that he has a disease that makes him that way. He just looked at all of us and acted like his disease meant nothing. That my fiancé was over his drinking limit. All he wanted was a nice night out with his friends and family to celebrate our upcoming wedding! This is discrimination! We will be filing a formal complaint!",2022-01-10 17:39:51,recent,Growing
RpF01F5zXiadySliowAtow,kovR8nGSRq4SpF2YyvFwxQ,TcJ1bB2omO0CIoEC4xtSxg,5,0,0,0,"Okay this is some of best pizza I have ever had.  The dough is so fresh, ingredients are top notch!  I finally found the perfect pizza place in South Tampa!    The venue has live music as well, it was Friday at 6pm when they were setting up!    

I highly recommend this place!  Nice owners as well, super kind and clearly family operated!",2022-01-15 04:09:39,recent,Growing
GaZq2nj4dJomKl2_ffT88A,ERQpsgjqAtY7oFiyRuwd9g,TcJ1bB2omO0CIoEC4xtSxg,5,0,0,0,Best pizza. Fresh ingredients cooked perfectly. So many options including vegan and gluten free.,2021-12-06 22:25:24,recent,Growing
6-CGuvn9NvT-SBJxtmeX3Q,HQU0L8zoPJHw15ID_NnDqg,TcJ1bB2omO0CIoEC4xtSxg,5,0,0,0,"First time going was the other day was in the area for business & I must say that pizza was very amazing an the customer service was unmatched. The food was Piping hot and fresh also very flavorful The buffalo chicken pizza was beyond expectations. Also the Server Jae was just so pleasent & sweet. She is very attentive, and makes sure your comfortable and well taken care of. Great place to grab a bite to eat!",2021-12-01 10:22:21,recent,Growing
pR75s-63sKXLo-mIJnkdeA,G3I-ro8afhbCehJogcCLuA,TcJ1bB2omO0CIoEC4xtSxg,4,0,0,0,First time and it was really good. Garlic Parmesan wings and the chicken bacon pizza delicious.,2021-08-08 17:56:33,recent,Growing
FwMNLWukt75aa0sMyMdM7Q,_9SgHCf7l44xPx79iLnIPQ,TdrNka-oPWf4B-jN9rKltw,3,0,0,1,"Average rooftop bar experience. I personally seek establishments with more diverse clientele and menu options. Bok Bar did offer a spectacular view of the city. 

The art studios within Bok are pretty cool though.. will describe in a separate review.",2021-10-16 01:15:31,recent,Stable
xrW2rBSJ3T9mzM4AIAT1Dg,caYicwPqwGy_khwMO7oZ_Q,TdrNka-oPWf4B-jN9rKltw,4,1,0,0,"Back in my day, Bok was a school, not a bar #thisprobablymakesmeold . But the building's reimagining transformed this space into a great spot for groups or date nights, as the rooftop bar offers one of the best southern views of the Philly skyline. Make sure to check the rotating menu if you plan on eating there though.",2021-10-13 19:23:42,recent,Stable
vYxEeAX5PiC4HXx_ywF75g,YxyJGC5Q9zt2Ada1wavkRg,TdrNka-oPWf4B-jN9rKltw,3,1,0,1,"It is pretty awesome that they converted an old school into a rooftop bar, but it just fail to deliver anything other than provide a pretty great view of the city. The drinks are overpriced and the space is overly crowded. The few times we have come and ordered food, we have always left disappointed. Pay for the view, but don't expect a food meal.",2021-10-08 15:02:09,recent,Stable
l1pX9LlHo8IcfROtQ7xjKQ,8RTBKVbHTikT56-DC1YeSA,TdrNka-oPWf4B-jN9rKltw,5,1,0,0,"Very chill vibe to being locals and guests alike. The views are breathtaking and remind me of why I still choose to live this east coast city life. The menu rotates so you wing get bored with the lite bits. The cocktails are refreshing. But let's be honest, this space is all about the vibe and the company. In an old high school, the income here is used to subsidize the rent for the small business owner tenants in the building. That alone makes me want to return over and over again.",2021-10-06 17:00:11,recent,Stable
cZUnXShbBQmAiyCF9Z8Sng,ui2tDvIwq71ps-7fqPhzBw,TdrNka-oPWf4B-jN9rKltw,5,0,0,0,Loved Bok Bar - it's in the Bok building in South Philly and is the only rooftop bar in the area with beautiful views of the city. Drinks were good and they have a rotating menu! Would definitely recommend visiting.,2021-10-01 18:26:50,recent,Stable
2p6yIvN4cwXxI71KVjK5rw,G_rRqaj5SyJJAt-dr27juw,TzqkyPTnK7dtHxnvgyn_4Q,5,0,0,0,"Nice, small and quaint establishment.  Family owned.  The staff are very friendly and attentive.  The food is awesome.  Authentic Cuban/Spanish food at affordable prices.  Five stars all around.",2021-11-18 00:15:23,recent,Declining
OJkVVVsIgoGl9pR8lLUXdQ,AE9CoINIE_ZRppXxuTGIDA,TzqkyPTnK7dtHxnvgyn_4Q,5,0,1,0,"Stopped in for a quick bite after a hot afternoon at the zoo. My knowledge and experience of cuban food is certainly limited but everything was delicious!!

We ordered roasted pork, fried pork chunks, and a palomino steak with mashed potatoes and yellow rice. We also got an empanada and croquettas. So, we loved all of it. The empanada was delicious with a great crunch on the outside and the yellow rice was so good. My husband loved the steak which is very heavily seasoned and I loved the pork chunks. My kids enjoyed the roasted pork (shredded) which was tender and juicy as well as the white rice.

There's plenty of spaces to sit down and eat. No frills and delicious place to eat with some outdoor covered tables also. Check it out!",2021-08-10 12:19:00,recent,Declining
E15BsSJ-AjVrJIxxN8wJvw,Un8OpeMWEbyrxkGl7NU7Qg,TzqkyPTnK7dtHxnvgyn_4Q,5,0,0,0,This place is the BOMB!! Been going to this place for years and sadly haven't been in a while due to my moving away from Tampa to Hernando but every now and then I drive the route to pick something up there because it's just that good. Don't miss out! Give them a try! You won't regret it!,2021-08-03 18:26:50,recent,Declining
SOtsx5Byyc3YG2QDuZp9dg,dztOFgpkzvSMDvk7W0TOfw,TzqkyPTnK7dtHxnvgyn_4Q,5,2,2,2,"This food is fresh and delicious. I've eaten here at least 5-7 times now and it is always satisfying. I tend to stick to chicken so I have tried both the shredded chicken and the roast chicken. I enjoyed both. The shredded chicken is very flavorful so it might be my favorite. The rice and beans are always tasty too. The flan here is also very good. If you are in the mood for some home cooking but too lazy to cook, this is the place for you. It doesn't feel like I'm eating ""restaurant food"" but that I'm enjoying someone's mom's delicious home cooking. This place is a Tampa staple!",2021-07-27 06:41:26,recent,Declining
_kX5B6yD05cCLtyzPU-LQw,YZw77epa0hhN3J2e0cSzVQ,TzqkyPTnK7dtHxnvgyn_4Q,5,1,1,2,Best Cuban spot I had in town.  I will frequent when I'm on this side of town.  It's a cafe style restaurant with nice staff and grassroots environment.,2021-07-22 16:37:01,recent,Declining
glTxEM5idRxJYFUT0f5IJg,yxEOrAxFa1t8WW0tX7_Zxw,UApicJDoDgayR1N1ZLL3vw,5,0,0,0,Yummy!!!! We happened to find this great gem on our way South.  All 8 of us loved our food. I had the green omelet and it was super tastey! We will definitely return!,2022-01-17 15:06:54,recent,Stable
6XErqZMooNMVTYkl-aw8_A,ofKMA4l0wCGX9EHL0qrGSQ,UApicJDoDgayR1N1ZLL3vw,1,0,0,0,I won't be returning the feel of the place or the vibe was off to me. They put sugar in their grits gross. The grits didn't taste right. I am a grits man.. if you mess up the grits the whole breakfast is messed up to me. The grits were watery and nasty. Like they took left over or yesterday's grits and tried to doctor them up... Yuck..,2022-01-11 15:33:41,recent,Stable
UfsNuw95vvsM0xidIce4UA,ZJsPZP3W1iufUneYF0sfWA,UApicJDoDgayR1N1ZLL3vw,5,0,0,0,Shared a great breakfast with my husband this morning! The smoked salmon bagel plate with poached eggs. Also a side of onion & cheese hash browns! Yum!!,2021-11-27 15:08:44,recent,Stable
QD1C324oQDW6gx9lzeUvcQ,iEpE8_qawenW3kycHjYwFw,UApicJDoDgayR1N1ZLL3vw,5,0,0,0,"We came for a late breakfast. We were immediately greeted and told to seat ourselves. Cute little diner atmosphere. Full breakfast/lunch menu. My husband had the smoked salmon and eggs and I had Popeye's Revenge omelette. Everyone was very friendly the service was quick, the food came out fast and they keep your coffee cup filled. Reasonable serving size and priced to match.",2021-10-08 20:20:25,recent,Stable
yGZdy6XIrO_oWJHmQPbXNA,4p8nAeJ_n__4ld8cuq96Iw,UApicJDoDgayR1N1ZLL3vw,5,0,0,0,"We love having breakfast at Nickis!  I had a veggie eggs Benedict PLUS biscuits & homemade sausage gravy; boyfriend had a country skillet .  Both were yummy!!   Our server, LISA, was attentive & she spent time with us to brighten our day.  Such a sweetheart--we left with a smile on our faces. Reasonable prices too! 
 
We we will be back soon!",2021-09-24 16:34:15,recent,Stable
rdUFBkwiGEDqshoQ2TbHFA,qFsGbxhB1RbOH8CnHhwgRA,UBj0aJ6FfMR4tdvRbQ3KSA,1,0,0,0,This is the single worst McDonalds and restaurant I've ever been to. The employees are super rude and the wait time will always be 30+ minutes regardless of how full the restaurant is. I cannot stress how terrible of an experience getting food at this MCDonalds is. This is one of my rare Yelp reviews purely because of how awful the service is. Please change management.,2021-11-18 07:41:09,recent,Stable
kzdMsS1rKstZqrf9tP-9VQ,_FR3MZ-91seEO9hmsLk5aw,UBj0aJ6FfMR4tdvRbQ3KSA,1,0,1,0,I should be able to give zero stars on here! And I usually Yelp before I order but it's McDonald's right? Again I was wrong for not following my instincts! Like you guys have one job! That's it! And I get it it's hard sometimes but when someone orders a damn burger and asked for no ketchup?!?! What's the hard part of this especially when I just ordered that and nuggets and I didn't even get a damn bbq sauce! I threw my food in the trash because not only did it have ketchup it was ice cold! And not only did I say no ketchup but it was all over the box! My gears have been grind and I'm over it but next time no ketchup please.........,2021-09-16 02:34:30,recent,Stable
sCRaFSlq4W57Vv8dsb9FEw,C3XuMOEjZ97Q5l28HY3T6Q,UBj0aJ6FfMR4tdvRbQ3KSA,1,0,0,0,Probably the worst McDonald's I've been to. They make all their stuff at once and don't make your order fresh. The nuggets and fries weren't hot and were stale and the sandwich was soggy. Avoid this heap of trash and save your money.,2021-09-15 21:40:55,recent,Stable
QAGeyRAA95vYtiYNf3W_hQ,bCQQs32Rm2tCu5hGm99d0w,UBj0aJ6FfMR4tdvRbQ3KSA,1,0,0,0,"Constantly botching online orders.
For example, bought the Big Mac bundle box today only to be missing both sets of large fries, watered down drinks, unfresh chicken nuggets, plain hamburgers instead of cheeseburgers, BBQ sauce instead of honey mustard and overcooked meat crumbs on the outside of the bun of one burger.
They do this all the time regardless of what the service is (UberEATS, DoorDash, etc). How hard is it to read an order from a screen and place said items out for delivery. They are the absolute worst. Do not order online from here at all",2021-09-07 05:04:34,recent,Stable
85FTa56d7NjWAUrlM_Oy0g,7ltP3llR_IlUdxpB6X3TZA,UVCiRVQID_amNd_q1K5POA,5,0,0,0,Came to this bar to watch the Army Navy game. From the moment I walked in the place was playing absolute bangers on the radio and the drinks were cold! Great atmosphere and great place! 10/10 will be coming back!!,2021-12-11 21:28:59,recent,Growing
bTBvauuWcNlpxtri-B9NGg,ceVnh6rzDRpHjnWXzPGIrA,UVCiRVQID_amNd_q1K5POA,5,0,0,0,"Neighboring Paddy Whacks is fun for when you want to get rowdy, but most of the time, I'd rather head to Cavanaugh's for darts, beers, wings and pierogies, and fantastic, laid back servers and bartenders. Come watch a game outside or at the upstairs inside bar.",2021-10-27 14:17:55,recent,Growing
-uKcCcMxYlfSgx6PjHfxyg,E7OFRUSTjDdEJcnWqxk-Mg,UVCiRVQID_amNd_q1K5POA,5,0,0,0,The food is excellent every time. Only order takeout but I imagine the food is just as good dining in.,2021-10-08 19:34:26,recent,Growing
Y0PcxgGIjomqxKnY5x3L2A,6xqfTWoTQuWupcJR_95JnQ,UWk9hczxAjMT6y5C3826fw,3,1,1,1,We were craving for pizza and decided to try Cicis Restaurant for the pizza. It is a unique restaurant which offers pizza buffet as well as pasta buffet. There are many small video games too which children can enjoy. We went during the afternoon and the restaurant was full with family enjoying with their children. I ordered Veggie pizza over the counter. The service was good and i got the pizza in 15  minutes. The pizza was hot as well as delicious. It had all the veggies which i love. The only issue was with the onion on pizza. I believe onion was not properly cooked due to which we had to remove onions from the pizza regularly. All in all we loved the pizza. It was amazing and delicious.,2021-11-04 14:40:51,recent,Declining
